,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,20712,20683,-165.0,0,0.0049150265,2.806012e-05,-0.00093533733,0
1,x,0,0.14328244030475618,0.10672914981842041,8036,7860,-135.0,1,0.007930647,0.00044347,-0.014782334,1
2,x,0,0.14328244030475618,0.10672914981842041,17059,16708,-105.0,2,0.005441416,0.0004163457,-0.01387819,2
3,x,0,0.14328244030475618,0.10672914981842041,7095,7128,-75.0,3,0.008384985,9.2931325e-05,0.003097711,3
4,x,0,0.14328244030475618,0.10672914981842041,8307,7809,-45.0,4,0.007870484,0.0012376889,-0.041256297,4
5,x,0,0.14328244030475618,0.10672914981842041,3624,3536,-15.0,5,0.011816395,0.0004922765,-0.016409216,5
6,x,0,0.14328244030475618,0.10672914981842041,3761,3726,15.0,6,0.0115568,0.00018724042,-0.0062413476,6
7,x,0,0.14328244030475618,0.10672914981842041,8090,8389,45.0,7,0.0077876626,0.00072674116,0.024224706,7
8,x,0,0.14328244030475618,0.10672914981842041,7057,7221,75.0,8,0.008367876,0.0004600615,0.015335384,8
9,x,0,0.14328244030475618,0.10672914981842041,16516,17189,105.0,9,0.0054450072,0.0007997609,0.026658697,9
10,x,0,0.14328244030475618,0.10672914981842041,8201,8207,135.0,10,0.0078067835,1.4646539e-05,0.00048821798,10
11,x,0,0.14328244030475618,0.10672914981842041,20525,20807,165.0,11,0.004918569,0.00027327638,0.009109213,11
0,x,1,0.16649549603462221,0.14328244030475618,21729,21333,-165.0,0,0.004818592,0.0003683328,-0.012277761,12
1,x,1,0.16649549603462221,0.14328244030475618,9172,8974,-135.0,1,0.007422726,0.00043704253,-0.014568085,13
2,x,1,0.16649549603462221,0.14328244030475618,16023,15668,-105.0,2,0.0056167287,0.00044867495,-0.014955832,14
3,x,1,0.16649549603462221,0.14328244030475618,9068,8697,-75.0,3,0.0074997796,0.0008364656,-0.027882189,15
4,x,1,0.16649549603462221,0.14328244030475618,7189,6769,-45.0,4,0.008457415,0.0012052178,-0.040173925,16
5,x,1,0.16649549603462221,0.14328244030475618,2617,2583,-15.0,5,0.013866977,0.00026188765,-0.008729588,17
6,x,1,0.16649549603462221,0.14328244030475618,2639,2686,15.0,6,0.013702823,0.00035352298,0.0117841,18
7,x,1,0.16649549603462221,0.14328244030475618,7163,7261,45.0,7,0.0083260555,0.0002721321,0.009071071,19
8,x,1,0.16649549603462221,0.14328244030475618,8714,8810,75.0,8,0.0075539094,0.0002194206,0.0073140203,20
9,x,1,0.16649549603462221,0.14328244030475618,15661,16349,105.0,9,0.005586995,0.00086087914,0.028695973,21
10,x,1,0.16649549603462221,0.14328244030475618,9104,9090,135.0,10,0.0074137114,3.082047e-05,-0.001027349,22
11,x,1,0.16649549603462221,0.14328244030475618,21385,21611,165.0,11,0.004822534,0.00021053283,0.007017761,23
0,x,2,0.18854448497295384,0.16649549603462221,22017,22129,-165.0,0,0.004759396,0.000101616926,0.003387231,24
1,x,2,0.18854448497295384,0.16649549603462221,10064,9904,-135.0,1,0.0070763263,0.00032094074,-0.010698025,25
2,x,2,0.18854448497295384,0.16649549603462221,15575,14732,-105.0,2,0.005740224,0.0011140998,-0.03713666,26
3,x,2,0.18854448497295384,0.16649549603462221,10362,9903,-75.0,3,0.0070214695,0.00090720516,-0.030240173,27
4,x,2,0.18854448497295384,0.16649549603462221,6552,6297,-45.0,4,0.008818868,0.0007948959,-0.026496531,28
5,x,2,0.18854448497295384,0.16649549603462221,2442,2443,-15.0,5,0.01430763,8.199264e-06,0.0002733088,29
6,x,2,0.18854448497295384,0.16649549603462221,2373,2458,15.0,6,0.014383402,0.00070472766,0.023490923,30
