,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,21719,21715,-165.0,0,0.0047982745,3.6886681e-06,-0.00012295561,0
1,x,0,0.14328244030475618,0.10672914981842041,8604,8247,-135.0,1,0.0077004014,0.00084855885,-0.028285295,1
2,x,0,0.14328244030475618,0.10672914981842041,17678,17167,-105.0,2,0.0053560734,0.00058738096,-0.019579366,2
3,x,0,0.14328244030475618,0.10672914981842041,7680,7668,-75.0,3,0.008071865,3.1316187e-05,-0.0010438729,3
4,x,0,0.14328244030475618,0.10672914981842041,8811,8189,-45.0,4,0.0076604933,0.0014654835,-0.04884945,4
5,x,0,0.14328244030475618,0.10672914981842041,4138,4110,-15.0,5,0.011010859,0.00013597177,-0.0045323926,5
6,x,0,0.14328244030475618,0.10672914981842041,4391,4286,15.0,6,0.010733924,0.00048468448,-0.01615615,6
7,x,0,0.14328244030475618,0.10672914981842041,8623,8889,45.0,7,0.007555145,0.00060839456,0.02027982,7
8,x,0,0.14328244030475618,0.10672914981842041,7514,7622,75.0,8,0.008127832,0.0002857933,0.009526444,8
9,x,0,0.14328244030475618,0.10672914981842041,17276,18019,105.0,9,0.005320737,0.0008431698,0.028105661,9
10,x,0,0.14328244030475618,0.10672914981842041,8591,8644,135.0,10,0.0076171183,0.00012316972,0.004105658,10
11,x,0,0.14328244030475618,0.10672914981842041,21152,21410,165.0,11,0.0048470194,0.00024279353,0.008093118,11
0,x,1,0.16649549603462221,0.14328244030475618,23190,22660,-165.0,0,0.0046695885,0.00046299465,-0.015433155,12
1,x,1,0.16649549603462221,0.14328244030475618,9802,9540,-135.0,1,0.007189162,0.0005425495,-0.018084982,13
2,x,1,0.16649549603462221,0.14328244030475618,16697,16290,-105.0,2,0.0055051562,0.00049418665,-0.01647289,14
3,x,1,0.16649549603462221,0.14328244030475618,9764,9426,-75.0,3,0.0072167623,0.00070547423,-0.023515807,15
4,x,1,0.16649549603462221,0.14328244030475618,7630,7220,-45.0,4,0.0082005225,0.0011058515,-0.036861718,16
5,x,1,0.16649549603462221,0.14328244030475618,2949,2922,-15.0,5,0.013050759,0.00018420063,-0.006140021,17
6,x,1,0.16649549603462221,0.14328244030475618,2950,3010,15.0,6,0.012952023,0.00040322216,0.013440739,18
7,x,1,0.16649549603462221,0.14328244030475618,7681,7752,45.0,7,0.008049457,0.00018426694,0.0061422316,19
8,x,1,0.16649549603462221,0.14328244030475618,9423,9509,75.0,8,0.007267646,0.00018194552,0.006064851,20
9,x,1,0.16649549603462221,0.14328244030475618,16581,17299,105.0,9,0.005430682,0.0008488295,0.028294317,21
10,x,1,0.16649549603462221,0.14328244030475618,9643,9655,135.0,10,0.007198528,2.4906252e-05,0.0008302084,22
11,x,1,0.16649549603462221,0.14328244030475618,22565,22698,165.0,11,0.0047002938,0.000117692216,0.003923074,23
0,x,2,0.18854448497295384,0.16649549603462221,23345,23306,-165.0,0,0.0046298746,3.348444e-05,-0.0011161481,24
1,x,2,0.18854448497295384,0.16649549603462221,10773,10512,-135.0,1,0.006853382,0.00049114105,-0.01637137,25
2,x,2,0.18854448497295384,0.16649549603462221,16048,15256,-105.0,2,0.0056487476,0.0010133623,-0.033778746,26
3,x,2,0.18854448497295384,0.16649549603462221,11066,10683,-75.0,3,0.0067789163,0.0007053406,-0.023511354,27
4,x,2,0.18854448497295384,0.16649549603462221,6979,6693,-45.0,4,0.008548984,0.0008378637,-0.027928792,28
