,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,24006,24082,-165.0,0,0.004560166,6.3301835e-05,0.0021100612,0
1,x,0,0.14328244030475618,0.10672914981842041,9458,9220,-135.0,1,0.0073159705,0.000510371,-0.017012367,1
2,x,0,0.14328244030475618,0.10672914981842041,20028,19476,-105.0,2,0.0050304155,0.00055967696,-0.0186559,2
3,x,0,0.14328244030475618,0.10672914981842041,8567,8493,-75.0,3,0.0076560224,0.00017373693,-0.005791231,3
4,x,0,0.14328244030475618,0.10672914981842041,9566,9001,-45.0,4,0.0073328093,0.0012188384,-0.04062795,4
5,x,0,0.14328244030475618,0.10672914981842041,4145,4121,-15.0,5,0.010998894,0.00011629346,-0.0038764486,5
6,x,0,0.14328244030475618,0.10672914981842041,4296,4276,15.0,6,0.010800822,9.345171e-05,-0.003115057,6
7,x,0,0.14328244030475618,0.10672914981842041,9233,9578,45.0,7,0.007288931,0.00073459273,0.024486424,7
8,x,0,0.14328244030475618,0.10672914981842041,8673,8781,75.0,8,0.0075689857,0.00024783818,0.008261273,8
9,x,0,0.14328244030475618,0.10672914981842041,18997,19751,105.0,9,0.0050784214,0.0007794019,0.025980065,9
10,x,0,0.14328244030475618,0.10672914981842041,9506,9548,135.0,10,0.007244444,8.828818e-05,0.0029429393,10
11,x,0,0.14328244030475618,0.10672914981842041,24445,24694,165.0,11,0.0045110425,0.00020296093,0.0067653647,11
0,x,1,0.16649549603462221,0.14328244030475618,25780,25097,-165.0,0,0.0044327118,0.0005376982,-0.017923275,12
1,x,1,0.16649549603462221,0.14328244030475618,10786,10560,-135.0,1,0.0068438165,0.00042406397,-0.014135466,13
2,x,1,0.16649549603462221,0.14328244030475618,18916,18502,-105.0,2,0.005169069,0.0004431586,-0.014771954,14
3,x,1,0.16649549603462221,0.14328244030475618,10991,10642,-75.0,3,0.006797369,0.000646172,-0.021539066,15
4,x,1,0.16649549603462221,0.14328244030475618,8370,8010,-45.0,4,0.0078100893,0.0008802946,-0.029343154,16
5,x,1,0.16649549603462221,0.14328244030475618,3038,3032,-15.0,5,0.012835278,3.95915e-05,-0.0013197167,17
6,x,1,0.16649549603462221,0.14328244030475618,3097,3198,15.0,6,0.012600926,0.000642636,0.0214212,18
7,x,1,0.16649549603462221,0.14328244030475618,8207,8358,45.0,7,0.007769125,0.00036511102,0.012170368,19
8,x,1,0.16649549603462221,0.14328244030475618,10723,10877,75.0,8,0.00680383,0.00028556594,0.009518865,20
9,x,1,0.16649549603462221,0.14328244030475618,18050,18837,105.0,9,0.0052045966,0.00085455657,0.02848522,21
10,x,1,0.16649549603462221,0.14328244030475618,10908,10942,135.0,10,0.0067650867,6.2325664e-05,0.0020775222,22
11,x,1,0.16649549603462221,0.14328244030475618,25633,25885,165.0,11,0.0044056624,0.00019592099,0.0065307,23
0,x,2,0.18854448497295384,0.16649549603462221,25124,25159,-165.0,0,0.0044595315,2.7879583e-05,0.0009293195,24
1,x,2,0.18854448497295384,0.16649549603462221,11355,11153,-135.0,1,0.006665003,0.00035946275,-0.011982092,25
2,x,2,0.18854448497295384,0.16649549603462221,17589,16654,-105.0,2,0.0054003927,0.0010936521,-0.036455072,26
3,x,2,0.18854448497295384,0.16649549603462221,12043,11612,-75.0,3,0.0064999494,0.00072978303,-0.024326101,27
4,x,2,0.18854448497295384,0.16649549603462221,7487,7220,-45.0,4,0.008243475,0.0007271543,-0.024238478,28
5,x,2,0.18854448497295384,0.16649549603462221,2821,2803,-15.0,5,0.013334397,0.00012819367,-0.0042731226,29
6,x,2,0.18854448497295384,0.16649549603462221,2802,2862,15.0,6,0.013286021,0.00042429453,0.014143151,30
7,x,2,0.18854448497295384,0.16649549603462221,7189,7563,45.0,7,0.0082285935,0.0010154537,0.033848457,31
8,x,2,0.18854448497295384,0.16649549603462221,11158,11846,75.0,8,0.006587973,0.0011979109,0.039930362,32
9,x,2,0.18854448497295384,0.16649549603462221,16828,17670,105.0,9,0.0053811157,0.0009775918,0.032586396,33
10,x,2,0.18854448497295384,0.16649549603462221,11427,11744,135.0,10,0.006568333,0.00054796634,0.018265545,34
11,x,2,0.18854448497295384,0.16649549603462221,24964,25854,165.0,11,0.004434784,0.0007014745,0.023382483,35
0,x,3,0.21073120534420015,0.18854448497295384,25152,24709,-165.0,0,0.00447805,0.00035586243,-0.0118620815,36
1,x,3,0.21073120534420015,0.18854448497295384,11993,11596,-135.0,1,0.0065093194,0.0006740939,-0.022469796,37
2,x,3,0.21073120534420015,0.18854448497295384,16385,15749,-105.0,2,0.005576554,0.0007927418,-0.026424726,38
3,x,3,0.21073120534420015,0.18854448497295384,12355,11724,-75.0,3,0.006440429,0.0010496158,-0.034987193,39
4,x,3,0.21073120534420015,0.18854448497295384,6997,6651,-45.0,4,0.008554932,0.0010154218,-0.033847395,40
5,x,3,0.21073120534420015,0.18854448497295384,2811,2673,-15.0,5,0.01349603,0.0010079084,-0.033596948,41
6,x,3,0.21073120534420015,0.18854448497295384,2749,2745,15.0,6,0.013491352,2.9161562e-05,-0.00097205205,42
7,x,3,0.21073120534420015,0.18854448497295384,6825,7027,45.0,7,0.008494962,0.00058408803,0.019469602,43
8,x,3,0.21073120534420015,0.18854448497295384,11632,12126,75.0,8,0.006485264,0.0008328303,0.02776101,44
9,x,3,0.21073120534420015,0.18854448497295384,15684,15918,105.0,9,0.0056249867,0.0002965792,0.009885974,45
10,x,3,0.21073120534420015,0.18854448497295384,12001,12103,135.0,10,0.0064409287,0.0001694925,0.00564975,46
11,x,3,0.21073120534420015,0.18854448497295384,24714,25193,165.0,11,0.004475933,0.00038442662,0.012814221,47
0,x,4,0.23393914103507996,0.21073120534420015,24606,23933,-165.0,0,0.004538164,0.000555346,-0.018511534,48
1,x,4,0.23393914103507996,0.21073120534420015,12328,11983,-135.0,1,0.0064124004,0.0005684021,-0.018946737,49
2,x,4,0.23393914103507996,0.21073120534420015,15413,14574,-105.0,2,0.0057707233,0.0011206458,-0.03735486,50
3,x,4,0.23393914103507996,0.21073120534420015,12672,11977,-75.0,3,0.0063649123,0.0011293405,-0.037644684,51
4,x,4,0.23393914103507996,0.21073120534420015,6754,6524,-45.0,4,0.008675959,0.0006938005,-0.023126684,52
5,x,4,0.23393914103507996,0.21073120534420015,2709,2697,-15.0,5,0.013600663,8.890878e-05,-0.002963626,53
6,x,4,0.23393914103507996,0.21073120534420015,2710,2732,15.0,6,0.013555464,0.00016192114,0.0053973715,54
7,x,4,0.23393914103507996,0.21073120534420015,6506,6721,45.0,7,0.008692947,0.00065105327,0.021701775,55
8,x,4,0.23393914103507996,0.21073120534420015,11664,12419,75.0,8,0.0064381924,0.0012556709,0.041855697,56
9,x,4,0.23393914103507996,0.21073120534420015,14637,15304,105.0,9,0.0057766316,0.0008922755,0.029742517,57
10,x,4,0.23393914103507996,0.21073120534420015,12387,12593,135.0,10,0.006326703,0.0003303043,0.011010143,58
11,x,4,0.23393914103507996,0.21073120534420015,24162,24475,165.0,11,0.004534199,0.00025776087,0.008592029,59
0,x,5,0.2590043723583222,0.23393914103507996,23867,23561,-165.0,0,0.0045916256,0.00025841992,-0.008613998,60
1,x,5,0.2590043723583222,0.23393914103507996,12739,12250,-135.0,1,0.006323788,0.00078378944,-0.026126316,61
2,x,5,0.2590043723583222,0.23393914103507996,14280,13853,-105.0,2,0.0059607755,0.00060792675,-0.020264225,62
3,x,5,0.2590043723583222,0.23393914103507996,12432,11748,-75.0,3,0.0064263134,0.0011330243,-0.037767477,63
4,x,5,0.2590043723583222,0.23393914103507996,6736,6379,-45.0,4,0.008726275,0.0010902832,-0.036342774,64
5,x,5,0.2590043723583222,0.23393914103507996,2839,2784,-15.0,5,0.013334567,0.00039177257,-0.013059086,65
6,x,5,0.2590043723583222,0.23393914103507996,2715,2804,15.0,6,0.013457647,0.00064590556,0.021530185,66
7,x,5,0.2590043723583222,0.23393914103507996,6500,6664,45.0,7,0.00871457,0.0004989941,0.016633136,67
8,x,5,0.2590043723583222,0.23393914103507996,11598,12617,75.0,8,0.0064161015,0.0016855015,0.056183387,68
9,x,5,0.2590043723583222,0.23393914103507996,13947,14522,105.0,9,0.005924558,0.00080897496,0.026965832,69
10,x,5,0.2590043723583222,0.23393914103507996,12681,12997,135.0,10,0.0062396578,0.00049290736,0.016430246,70
11,x,5,0.2590043723583222,0.23393914103507996,23729,23899,165.0,11,0.004582093,0.00014296376,0.004765459,71
0,x,6,0.28756390213966365,0.2590043723583222,23214,23032,-165.0,0,0.0046500424,0.00015762918,-0.0052543064,72
1,x,6,0.28756390213966365,0.2590043723583222,13268,12902,-135.0,1,0.006180483,0.000560166,-0.018672202,73
2,x,6,0.28756390213966365,0.2590043723583222,13955,13217,-105.0,2,0.006062524,0.0010878629,-0.0362621,74
3,x,6,0.28756390213966365,0.2590043723583222,12323,11654,-75.0,3,0.006453585,0.0011175596,-0.037251987,75
4,x,6,0.28756390213966365,0.2590043723583222,6478,6291,-45.0,4,0.008847865,0.00058657577,-0.019552527,76
5,x,6,0.28756390213966365,0.2590043723583222,2804,2748,-15.0,5,0.013419486,0.00040399685,-0.013466562,77
