,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,23170,23107,-165.0,0,0.004648541,5.4527398e-05,-0.00181758,0
1,x,0,0.14328244030475618,0.10672914981842041,8906,8662,-135.0,1,0.0075433482,0.0005562973,-0.018543243,1
2,x,0,0.14328244030475618,0.10672914981842041,19097,18606,-105.0,2,0.005149279,0.0005216089,-0.017386964,2
3,x,0,0.14328244030475618,0.10672914981842041,8042,7961,-75.0,3,0.007904773,0.00020273235,-0.006757745,3
4,x,0,0.14328244030475618,0.10672914981842041,9139,8520,-45.0,4,0.0075169355,0.0014039899,-0.046799663,4
5,x,0,0.14328244030475618,0.10672914981842041,4085,4001,-15.0,5,0.011119656,0.0004160878,-0.013869594,5
6,x,0,0.14328244030475618,0.10672914981842041,4244,4173,15.0,6,0.01089918,0.00033786285,-0.0112620955,6
7,x,0,0.14328244030475618,0.10672914981842041,8824,9109,45.0,7,0.0074657896,0.00063654827,0.021218276,7
8,x,0,0.14328244030475618,0.10672914981842041,8003,8068,75.0,8,0.007888096,0.00016199809,0.0053999363,8
9,x,0,0.14328244030475618,0.10672914981842041,18178,19042,105.0,9,0.0051808753,0.00092977274,0.030992426,9
10,x,0,0.14328244030475618,0.10672914981842041,8908,8947,135.0,10,0.007483732,8.7487126e-05,0.0029162376,10
11,x,0,0.14328244030475618,0.10672914981842041,23215,23398,165.0,11,0.004631701,0.00015724738,0.00524158,11
0,x,1,0.16649549603462221,0.14328244030475618,24019,23477,-165.0,0,0.0045879753,0.00045706888,-0.01523563,12
1,x,1,0.16649549603462221,0.14328244030475618,9945,9658,-135.0,1,0.007140946,0.0005864065,-0.019546883,13
2,x,1,0.16649549603462221,0.14328244030475618,17482,17078,-105.0,2,0.0053784885,0.00046821687,-0.015607229,14
3,x,1,0.16649549603462221,0.14328244030475618,10070,9610,-75.0,3,0.0071248524,0.0009362076,-0.03120692,15
4,x,1,0.16649549603462221,0.14328244030475618,7770,7341,-45.0,4,0.008129076,0.0011371126,-0.037903756,16
5,x,1,0.16649549603462221,0.14328244030475618,2845,2861,-15.0,5,0.013238265,0.00011231238,0.003743746,17
6,x,1,0.16649549603462221,0.14328244030475618,2852,2932,15.0,6,0.013146549,0.00055398897,0.0184663,18
7,x,1,0.16649549603462221,0.14328244030475618,7700,7788,45.0,7,0.008035073,0.00022757615,0.007585872,19
8,x,1,0.16649549603462221,0.14328244030475618,9686,9822,75.0,8,0.00715937,0.00027923225,0.009307742,20
9,x,1,0.16649549603462221,0.14328244030475618,17011,17757,105.0,9,0.0053608282,0.0008594063,0.028646877,21
10,x,1,0.16649549603462221,0.14328244030475618,9901,9918,135.0,10,0.0071032783,3.4356315e-05,0.0011452106,22
11,x,1,0.16649549603462221,0.14328244030475618,23755,23966,165.0,11,0.004577598,0.00017709746,0.005903249,23
0,x,2,0.18854448497295384,0.16649549603462221,23815,23851,-165.0,0,0.0045803157,3.0250547e-05,0.0010083516,24
1,x,2,0.18854448497295384,0.16649549603462221,10714,10454,-135.0,1,0.0068722935,0.0004919636,-0.016398786,25
2,x,2,0.18854448497295384,0.16649549603462221,16573,15715,-105.0,2,0.005561679,0.0010643527,-0.035478424,26
3,x,2,0.18854448497295384,0.16649549603462221,11198,10722,-75.0,3,0.006751451,0.0008697728,-0.028992428,27
4,x,2,0.18854448497295384,0.16649549603462221,6962,6660,-45.0,4,0.008564248,0.00088798464,-0.02959949,28
5,x,2,0.18854448497295384,0.16649549603462221,2641,2643,-15.0,5,0.013756836,1.5160259e-05,0.000505342,29
6,x,2,0.18854448497295384,0.16649549603462221,2600,2667,15.0,6,0.013777033,0.0005095079,0.016983597,30
7,x,2,0.18854448497295384,0.16649549603462221,6666,7095,45.0,7,0.008517233,0.0012486672,0.041622244,31
8,x,2,0.18854448497295384,0.16649549603462221,10264,10937,75.0,8,0.0068616956,0.0012714467,0.04238156,32
9,x,2,0.18854448497295384,0.16649549603462221,16036,16824,105.0,9,0.005513705,0.0009605015,0.032016717,33
10,x,2,0.18854448497295384,0.16649549603462221,10489,10831,135.0,10,0.0068471017,0.0006425077,0.021416923,34
11,x,2,0.18854448497295384,0.16649549603462221,23497,24136,165.0,11,0.0045811697,0.00053731917,0.017910639,35
0,x,3,0.21073120534420015,0.18854448497295384,24245,23751,-165.0,0,0.004564114,0.00041225064,-0.013741688,36
1,x,3,0.21073120534420015,0.18854448497295384,11434,11052,-135.0,1,0.006667026,0.00068044115,-0.022681372,37
2,x,3,0.21073120534420015,0.18854448497295384,15596,15003,-105.0,2,0.0057147993,0.00077622366,-0.025874123,38
3,x,3,0.21073120534420015,0.18854448497295384,11768,11081,-75.0,3,0.0066102245,0.0012042841,-0.040142804,39
4,x,3,0.21073120534420015,0.18854448497295384,6617,6242,-45.0,4,0.008811847,0.0011680555,-0.038935184,40
5,x,3,0.21073120534420015,0.18854448497295384,2654,2473,-15.0,5,0.013950359,0.001414017,-0.047133904,41
6,x,3,0.21073120534420015,0.18854448497295384,2585,2587,15.0,6,0.01390499,1.5488553e-05,0.00051628513,42
7,x,3,0.21073120534420015,0.18854448497295384,6459,6656,45.0,7,0.008730287,0.0006016409,0.020054698,43
8,x,3,0.21073120534420015,0.18854448497295384,11012,11478,75.0,8,0.0066655967,0.0008299193,0.027663978,44
9,x,3,0.21073120534420015,0.18854448497295384,15032,15320,105.0,9,0.005739466,0.0003800534,0.012668447,45
10,x,3,0.21073120534420015,0.18854448497295384,11220,11407,135.0,10,0.0066475263,0.00033101984,0.011033995,46
11,x,3,0.21073120534420015,0.18854448497295384,23535,24076,165.0,11,0.0045824354,0.00045512363,0.015170788,47
