,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,23007,23044,-165.0,0,0.0046599386,3.218119e-05,0.0010727063,0
1,x,0,0.14328244030475618,0.10672914981842041,9204,8940,-135.0,1,0.0074225226,0.0005827876,-0.019426255,1
2,x,0,0.14328244030475618,0.10672914981842041,18961,18488,-105.0,2,0.005166758,0.00050589495,-0.016863165,2
3,x,0,0.14328244030475618,0.10672914981842041,7978,7973,-75.0,3,0.007917827,1.2555139e-05,-0.00041850464,3
4,x,0,0.14328244030475618,0.10672914981842041,9068,8506,-45.0,4,0.007536479,0.0012808702,-0.042695675,4
5,x,0,0.14328244030475618,0.10672914981842041,4401,4386,-15.0,5,0.01066789,6.8373854e-05,-0.0022791284,5
6,x,0,0.14328244030475618,0.10672914981842041,4571,4488,15.0,6,0.010505757,0.00036697567,-0.0122325225,6
7,x,0,0.14328244030475618,0.10672914981842041,8794,9042,45.0,7,0.0074864584,0.000556921,0.018564034,7
8,x,0,0.14328244030475618,0.10672914981842041,7910,8058,75.0,8,0.007913006,0.00037123647,0.012374549,8
9,x,0,0.14328244030475618,0.10672914981842041,18214,18933,105.0,9,0.005186723,0.00077525503,0.025841834,9
10,x,0,0.14328244030475618,0.10672914981842041,9219,9293,135.0,10,0.0073496583,0.00016010976,0.005336992,10
11,x,0,0.14328244030475618,0.10672914981842041,22844,23199,165.0,11,0.0046600993,0.00030881912,0.010293971,11
0,x,1,0.16649549603462221,0.14328244030475618,23639,23121,-165.0,0,0.0046239723,0.00044370536,-0.014790179,12
1,x,1,0.16649549603462221,0.14328244030475618,10152,9918,-135.0,1,0.0070578707,0.00046699034,-0.015566345,13
2,x,1,0.16649549603462221,0.14328244030475618,17403,16893,-105.0,2,0.005398743,0.00059561565,-0.019853856,14
3,x,1,0.16649549603462221,0.14328244030475618,9822,9503,-75.0,3,0.007191753,0.00066116615,-0.022038871,15
4,x,1,0.16649549603462221,0.14328244030475618,7709,7272,-45.0,4,0.008163943,0.0011683691,-0.038945638,16
5,x,1,0.16649549603462221,0.14328244030475618,2945,2965,-15.0,5,0.01300774,0.00013554451,0.0045181504,17
6,x,1,0.16649549603462221,0.14328244030475618,2964,3021,15.0,6,0.012925067,0.000381461,0.012715367,18
