,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,22558,22622,-165.0,0,0.004704637,5.673789e-05,0.001891263,0
1,x,0,0.14328244030475618,0.10672914981842041,9050,8764,-135.0,1,0.00749065,0.0006430489,-0.021434965,1
2,x,0,0.14328244030475618,0.10672914981842041,18849,18325,-105.0,2,0.005185653,0.0005645877,-0.018819591,2
3,x,0,0.14328244030475618,0.10672914981842041,8208,8166,-75.0,3,0.0078148395,0.00010273867,-0.0034246224,3
4,x,0,0.14328244030475618,0.10672914981842041,9280,8675,-45.0,4,0.0074553387,0.0013496134,-0.044987116,4
5,x,0,0.14328244030475618,0.10672914981842041,3953,3874,-15.0,5,0.011302197,0.0004042697,-0.0134756565,5
6,x,0,0.14328244030475618,0.10672914981842041,4009,4006,15.0,6,0.011169872,1.4991917e-05,-0.0004997306,6
7,x,0,0.14328244030475618,0.10672914981842041,9014,9291,45.0,7,0.0073896945,0.0006061072,0.020203574,7
8,x,0,0.14328244030475618,0.10672914981842041,8189,8309,75.0,8,0.0077850944,0.00029133278,0.009711093,8
9,x,0,0.14328244030475618,0.10672914981842041,18044,18821,105.0,9,0.0052062003,0.0008442017,0.028140057,9
10,x,0,0.14328244030475618,0.10672914981842041,9105,9103,135.0,10,0.007410865,4.399539e-06,-0.0001466513,10
11,x,0,0.14328244030475618,0.10672914981842041,22703,22938,165.0,11,0.0046807146,0.00020623014,0.006874338,11
0,x,1,0.16649549603462221,0.14328244030475618,24831,24242,-165.0,0,0.0045135985,0.00048074205,-0.016024735,12
1,x,1,0.16649549603462221,0.14328244030475618,10504,10254,-135.0,1,0.006939866,0.00048238516,-0.016079506,13
2,x,1,0.16649549603462221,0.14328244030475618,18161,17657,-105.0,2,0.0052829036,0.0005635969,-0.018786564,14
3,x,1,0.16649549603462221,0.14328244030475618,10769,10311,-75.0,3,0.006884651,0.0008702305,-0.029007684,15
4,x,1,0.16649549603462221,0.14328244030475618,8191,7817,-45.0,4,0.007899872,0.0009357804,-0.03119268,16
5,x,1,0.16649549603462221,0.14328244030475618,2952,2979,-15.0,5,0.012984583,0.0001823372,0.0060779066,17
6,x,1,0.16649549603462221,0.14328244030475618,2974,3020,15.0,6,0.012915726,0.00030738345,0.010246116,18
7,x,1,0.16649549603462221,0.14328244030475618,8085,8202,45.0,7,0.00783537,0.00028772934,0.009590979,19
8,x,1,0.16649549603462221,0.14328244030475618,10401,10593,75.0,8,0.0069011273,0.0003663072,0.012210241,20
9,x,1,0.16649549603462221,0.14328244030475618,17619,18393,105.0,9,0.0052674147,0.00086086115,0.028695373,21
10,x,1,0.16649549603462221,0.14328244030475618,10452,10490,135.0,10,0.0069101844,7.267831e-05,0.0024226105,22
11,x,1,0.16649549603462221,0.14328244030475618,24548,24779,165.0,11,0.004502453,0.00018757142,0.006252381,23
0,x,2,0.18854448497295384,0.16649549603462221,24678,24666,-165.0,0,0.0045017647,9.740614e-06,-0.00032468713,24
1,x,2,0.18854448497295384,0.16649549603462221,11309,11068,-135.0,1,0.0066842726,0.00043137465,-0.014379155,25
2,x,2,0.18854448497295384,0.16649549603462221,17119,16253,-105.0,2,0.0054707653,0.0010393817,-0.034646057,26
3,x,2,0.18854448497295384,0.16649549603462221,12020,11469,-75.0,3,0.0065216073,0.00093956426,-0.03131881,27
4,x,2,0.18854448497295384,0.16649549603462221,7393,7067,-45.0,4,0.008312258,0.0009030021,-0.03010007,28
