,axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index
0,x,0,0.14328244030475618,0.10672914981842041,23598,23571,-165.0,0,0.004604384,2.292696e-05,-0.00076423207,0
1,x,0,0.14328244030475618,0.10672914981842041,9135,8861,-135.0,1,0.007452848,0.0006098373,-0.02032791,1
2,x,0,0.14328244030475618,0.10672914981842041,19074,18558,-105.0,2,0.005154049,0.0005492016,-0.018306721,2
3,x,0,0.14328244030475618,0.10672914981842041,8223,8152,-75.0,3,0.007814515,0.00017366667,-0.0057888892,3
4,x,0,0.14328244030475618,0.10672914981842041,9156,8554,-45.0,4,0.0075065955,0.001361499,-0.0453833,4
5,x,0,0.14328244030475618,0.10672914981842041,4369,4349,-15.0,5,0.010710002,9.188667e-05,-0.0030628892,5
6,x,0,0.14328244030475618,0.10672914981842041,4566,4542,15.0,6,0.010478179,0.00010554256,-0.0035180855,6
7,x,0,0.14328244030475618,0.10672914981842041,8922,9249,45.0,7,0.007416264,0.00072078937,0.024026312,7
8,x,0,0.14328244030475618,0.10672914981842041,8152,8235,75.0,8,0.0078116064,0.0002028701,0.006762337,8
9,x,0,0.14328244030475618,0.10672914981842041,18539,19236,105.0,9,0.005143585,0.0007390397,0.024634656,9
10,x,0,0.14328244030475618,0.10672914981842041,9203,9219,135.0,10,0.0073676896,3.4787452e-05,0.0011595817,10
11,x,0,0.14328244030475618,0.10672914981842041,23224,23524,165.0,11,0.004624902,0.0002570382,0.0085679395,11
0,x,1,0.16649549603462221,0.14328244030475618,24670,24136,-165.0,0,0.004526026,0.00043823538,-0.014607847,12
1,x,1,0.16649549603462221,0.14328244030475618,10336,10107,-135.0,1,0.006993251,0.00044867335,-0.014955779,13
2,x,1,0.16649549603462221,0.14328244030475618,17689,17275,-105.0,2,0.005347308,0.00047426237,-0.015808746,14
3,x,1,0.16649549603462221,0.14328244030475618,10300,9953,-75.0,3,0.0070249247,0.0006862455,-0.02287485,15
4,x,1,0.16649549603462221,0.14328244030475618,7871,7530,-45.0,4,0.008054446,0.0008868392,-0.029561307,16
5,x,1,0.16649549603462221,0.14328244030475618,3041,3045,-15.0,5,0.012818401,2.6324946e-05,0.0008774982,17
6,x,1,0.16649549603462221,0.14328244030475618,3067,3153,15.0,6,0.012677418,0.00055379304,0.018459769,18
7,x,1,0.16649549603462221,0.14328244030475618,7935,8016,45.0,7,0.007917645,0.00020339324,0.006779775,19
