axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
x,0.28005699515342714,0.34023777246475223,3,6576,6395,0.018630447,0.008778855,0.00044713073,105.0,9,45,0.0
x,0.28005699515342714,0.34023777246475223,3,6322,6238,0.008929103,0.008922527,0.00021429846,135.0,10,46,0.0
x,0.28005699515342714,0.34023777246475223,3,10129,9829,0.020068847,0.0070770783,0.00048165233,165.0,11,47,0.0
x,0.34023777246475223,0.6005192399024963,4,9814,9762,0.0035464803,0.007147189,8.511553e-05,-165.0,0,48,0.0
x,0.34023777246475223,0.6005192399024963,4,6317,6582,-0.027428877,0.008801538,0.000658293,-135.0,1,49,0.0
x,0.34023777246475223,0.6005192399024963,4,6053,6559,-0.053565446,0.008891685,0.0012855707,-105.0,2,50,0.0
x,0.34023777246475223,0.6005192399024963,4,6175,6702,-0.054640427,0.008799204,0.0013113703,-75.0,3,51,0.0
x,0.34023777246475223,0.6005192399024963,4,4241,4562,-0.048684698,0.0106455805,0.0011684328,-45.0,4,52,0.0
x,0.34023777246475223,0.6005192399024963,4,2168,2216,-0.01461803,0.015101438,0.0003508327,-15.0,5,53,0.0
x,0.34023777246475223,0.6005192399024963,4,2092,2162,-0.021969426,0.015328386,0.00052726624,15.0,6,54,0.0
x,0.34023777246475223,0.6005192399024963,4,4499,4215,0.043512993,0.010702363,0.0010443118,45.0,7,55,0.0
x,0.34023777246475223,0.6005192399024963,4,6375,6185,0.02019678,0.008921063,0.00048472272,75.0,8,56,0.0
x,0.34023777246475223,0.6005192399024963,4,6631,6099,0.055795785,0.008849296,0.0013390989,105.0,9,57,0.0
x,0.34023777246475223,0.6005192399024963,4,6571,6380,0.019690115,0.008785453,0.00047256277,135.0,10,58,0.0
x,0.34023777246475223,0.6005192399024963,4,9938,9740,0.013433909,0.007128043,0.0003224138,165.0,11,59,0.0
z,0.1212601587176323,0.2359100252389908,0,12025,12089,-0.003543471,0.0064396556,8.5043306e-05,-165.0,0,0,0.0
z,0.1212601587176323,0.2359100252389908,0,7726,7986,-0.022093272,0.007975874,0.00053023855,-135.0,1,1,0.0
z,0.1212601587176323,0.2359100252389908,0,8908,9218,-0.022833783,0.0074256724,0.0005480108,-105.0,2,2,0.0
z,0.1212601587176323,0.2359100252389908,0,6491,6600,-0.011116597,0.008739503,0.00026679834,-75.0,3,3,0.0
z,0.1212601587176323,0.2359100252389908,0,6499,6625,-0.0128180655,0.008728331,0.00030763357,-45.0,4,4,0.0
z,0.1212601587176323,0.2359100252389908,0,5174,5055,0.015532164,0.009886237,0.00037277193,-15.0,5,5,0.0
z,0.1212601587176323,0.2359100252389908,0,4901,4763,0.019065155,0.010170507,0.00045756373,15.0,6,6,0.0
z,0.1212601587176323,0.2359100252389908,0,6524,6134,0.041135587,0.008880751,0.0009872541,45.0,7,7,0.0
z,0.1212601587176323,0.2359100252389908,0,6447,6145,0.03202067,0.008906968,0.0007684961,75.0,8,8,0.0
z,0.1212601587176323,0.2359100252389908,0,8990,8757,0.017528677,0.0075053475,0.00042068827,105.0,9,9,0.0
z,0.1212601587176323,0.2359100252389908,0,7489,7331,0.014234004,0.008213569,0.00034161608,135.0,10,10,0.0
z,0.1212601587176323,0.2359100252389908,0,12655,12681,-0.0013701039,0.006282472,3.2882494e-05,165.0,11,11,0.0
z,0.2359100252389908,0.29876539707183836,1,12194,12436,-0.013118045,0.0063713347,0.0003148331,-165.0,0,12,0.0
z,0.2359100252389908,0.29876539707183836,1,7519,7581,-0.005481923,0.008137763,0.00013156615,-135.0,1,13,0.0
z,0.2359100252389908,0.29876539707183836,1,9445,10066,-0.042494256,0.007152663,0.0010198621,-105.0,2,14,0.0
z,0.2359100252389908,0.29876539707183836,1,6821,7322,-0.047294907,0.0083992975,0.0011350778,-75.0,3,15,0.0
z,0.2359100252389908,0.29876539707183836,1,6502,6778,-0.02774784,0.008674285,0.00066594814,-45.0,4,16,0.0
z,0.2359100252389908,0.29876539707183836,1,3540,3621,-0.015101828,0.011815814,0.00036244385,-15.0,5,17,0.0
z,0.2359100252389908,0.29876539707183836,1,3614,3556,0.010800081,0.011809053,0.00025920194,15.0,6,18,0.0
z,0.2359100252389908,0.29876539707183836,1,6587,6358,0.023618462,0.008786741,0.0005668431,45.0,7,19,0.0
