axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1802220493555069,0,1628,1683,-0.022177963,0.01737455,0.0005322711,-165.0,0,0
x,0.10681463778018951,0.1802220493555069,0,853,843,0.007872132,0.024281394,0.00018893117,-135.0,1,1
x,0.10681463778018951,0.1802220493555069,0,1319,1363,-0.02190343,0.01930485,0.0005256823,-105.0,2,2
x,0.10681463778018951,0.1802220493555069,0,802,841,-0.031691674,0.024658294,0.0007606002,-75.0,3,3
x,0.10681463778018951,0.1802220493555069,0,787,828,-0.03389452,0.024869332,0.0008134685,-45.0,4,4
x,0.10681463778018951,0.1802220493555069,0,406,424,-0.02895427,0.034695953,0.0006949025,-15.0,5,5
x,0.10681463778018951,0.1802220493555069,0,417,405,0.019490708,0.03487238,0.000467777,15.0,6,6
x,0.10681463778018951,0.1802220493555069,0,806,802,0.0033211778,0.024937596,7.970827e-05,45.0,7,7
x,0.10681463778018951,0.1802220493555069,0,876,841,0.027215475,0.024124257,0.0006531714,75.0,8,8
x,0.10681463778018951,0.1802220493555069,0,1391,1322,0.033956077,0.019187775,0.00081494584,105.0,9,9
x,0.10681463778018951,0.1802220493555069,0,876,809,0.0530876,0.024326924,0.0012741024,135.0,10,10
x,0.10681463778018951,0.1802220493555069,0,1652,1679,-0.010821994,0.01732556,0.00025972788,165.0,11,11
x,0.1802220493555069,0.23013362586498262,1,1694,1764,-0.027026588,0.016999213,0.0006486381,-165.0,0,12
x,0.1802220493555069,0.23013362586498262,1,908,976,-0.04818881,0.023012018,0.0011565314,-135.0,1,13
x,0.1802220493555069,0.23013362586498262,1,1227,1300,-0.03856877,0.019878065,0.00092565047,-105.0,2,14
x,0.1802220493555069,0.23013362586498262,1,942,1039,-0.065374054,0.022419594,0.0015689773,-75.0,3,15
x,0.1802220493555069,0.23013362586498262,1,709,767,-0.05246381,0.025993114,0.0012591315,-45.0,4,16
x,0.1802220493555069,0.23013362586498262,1,348,374,-0.04807888,0.037173107,0.0011538931,-15.0,5,17
x,0.1802220493555069,0.23013362586498262,1,347,383,-0.06584121,0.03693135,0.0015801891,15.0,6,18
x,0.1802220493555069,0.23013362586498262,1,785,700,0.076420635,0.025874078,0.0018340952,45.0,7,19
x,0.1802220493555069,0.23013362586498262,1,975,909,0.046771493,0.023013571,0.0011225159,75.0,8,20
x,0.1802220493555069,0.23013362586498262,1,1274,1215,0.031647928,0.020034105,0.00075955025,105.0,9,21
x,0.1802220493555069,0.23013362586498262,1,951,927,0.017062152,0.023072198,0.00040949165,135.0,10,22
x,0.1802220493555069,0.23013362586498262,1,1697,1764,-0.025845882,0.016992375,0.0006203012,165.0,11,23
x,0.23013362586498262,0.28005699515342714,2,1673,1707,-0.013430135,0.017198972,0.00032232326,-165.0,0,24
x,0.23013362586498262,0.28005699515342714,2,993,996,-0.0020137457,0.02242238,4.8329897e-05,-135.0,1,25
x,0.23013362586498262,0.28005699515342714,2,1182,1250,-0.037330475,0.020263543,0.0008959314,-105.0,2,26
