,axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
16,x,0.17718307673931125,0.22535382211208346,1,1011,1061,8.440141843749961e-05,0.03545600929124795,0.0007732317,-45.0,4,16
17,x,0.17718307673931125,0.22535382211208346,1,473,531,-0.049097455263671874,0.05004204897591852,0.0018510736,-15.0,5,17
18,x,0.17718307673931125,0.22535382211208346,1,543,511,0.03660158468124999,0.05247397929961698,0.0009728340699999999,15.0,6,18
19,x,0.17718307673931125,0.22535382211208346,1,1049,986,0.06311704419007813,0.03344727945223725,0.000991986,45.0,7,19
20,x,0.17718307673931125,0.22535382211208346,1,1491,1357,0.023580474771484373,0.029347702005275506,0.0015076282,75.0,8,20
21,x,0.17718307673931125,0.22535382211208346,1,1879,1775,0.034118558358593745,0.025435854480466556,0.0009119987400000001,105.0,9,21
22,x,0.17718307673931125,0.22535382211208346,1,1416,1356,0.007899468581835937,0.028602723795735682,0.00069356547,135.0,10,22
23,x,0.17718307673931125,0.22535382211208346,1,2525,2470,0.002885472787109375,0.02084915709277756,0.0003528228,165.0,11,23
24,x,0.22535382211208346,0.2737313747406006,2,2510,2495,0.0014174114835937498,0.020297147971117407,9.603213400000001e-05,-165.0,0,24
25,x,0.22535382211208346,0.2737313747406006,2,1440,1453,-0.03798007428476562,0.028532550204252743,0.00014398733999999999,-135.0,1,25
26,x,0.22535382211208346,0.2737313747406006,2,1598,1648,-0.057459167663281255,0.02304630393389397,0.00049357244,-105.0,2,26
27,x,0.22535382211208346,0.2737313747406006,2,1403,1555,-0.01009109845234375,0.02851899937672233,0.0016465497,-75.0,3,27
28,x,0.22535382211208346,0.2737313747406006,2,1000,1045,-0.07145258930480469,0.03635848772882017,0.0007050966,-45.0,4,28
29,x,0.22535382211208346,0.2737313747406006,2,492,479,-0.008315084105859374,0.0517388007328257,0.00042899628,-15.0,5,29
30,x,0.22535382211208346,0.2737313747406006,2,521,505,-0.0057801775167968744,0.048430683765067664,0.0004996916,15.0,6,30
31,x,0.22535382211208346,0.2737313747406006,2,1047,1049,-0.004882016922695313,0.033113662723446916,3.057512e-05,45.0,7,31
32,x,0.22535382211208346,0.2737313747406006,2,1597,1493,0.030563845785546873,0.029309584599826348,0.0010784606,75.0,8,32
33,x,0.22535382211208346,0.2737313747406006,2,1659,1587,0.0054080785696875005,0.025450464150109164,0.0007107442999999999,105.0,9,33
34,x,0.22535382211208346,0.2737313747406006,2,1554,1433,0.017960551626992186,0.025807764953520638,0.0012980144,135.0,10,34
35,x,0.22535382211208346,0.2737313747406006,2,2425,2500,-0.03373929346640625,0.01912707146686694,0.00048796026,165.0,11,35
36,x,0.2737313747406006,0.33397098183631896,3,2381,2440,-0.04075553851328125,0.019101688899867082,0.00039214286,-165.0,0,36
37,x,0.2737313747406006,0.33397098183631896,3,1511,1571,-0.013895160390859373,0.02560135733883487,0.0006238038,-135.0,1,37
38,x,0.2737313747406006,0.33397098183631896,3,1596,1618,-0.01776105265949219,0.025373286520609318,0.00021933414,-105.0,2,38
39,x,0.2737313747406006,0.33397098183631896,3,1499,1620,-0.046561435612109375,0.025607110955268384,0.001243081,-75.0,3,39
40,x,0.2737313747406006,0.33397098183631896,3,1088,1054,-0.04257235308789062,0.035448031211889476,0.0005086147,-45.0,4,40
41,x,0.2737313747406006,0.33397098183631896,3,488,527,-0.015474853475000001,0.047979849913559455,0.0012311982,-15.0,5,41
42,x,0.2737313747406006,0.33397098183631896,3,534,499,0.04719731944492188,0.05383379232719994,0.0010856682,15.0,6,42
43,x,0.2737313747406006,0.33397098183631896,3,1107,1012,0.05537521538152344,0.03274446199412087,0.0014365544,45.0,7,43
44,x,0.2737313747406006,0.33397098183631896,3,1531,1472,0.023198255516328127,0.02722364749430233,0.000629544,75.0,8,44
45,x,0.2737313747406006,0.33397098183631896,3,1674,1654,0.0008798283687500001,0.026194928396908856,0.00019256442999999998,105.0,9,45
46,x,0.2737313747406006,0.33397098183631896,3,1545,1552,0.0448952675078125,0.028696086810678846,7.242463e-05,135.0,10,46
47,x,0.2737313747406006,0.33397098183631896,3,2446,2438,0.01738459705339844,0.022413480183155424,5.248603e-05,165.0,11,47
48,x,0.33397098183631896,0.6021702885627747,4,2359,2390,0.03481200059050782,0.022502759683167197,0.00020916497,-165.0,0,48
49,x,0.33397098183631896,0.6021702885627747,4,1535,1609,-0.0011094511552343753,0.024256813816527244,0.0007541862400000001,-135.0,1,49
50,x,0.33397098183631896,0.6021702885627747,4,1469,1590,-0.04782358871320312,0.026999219223448463,0.0012674631,-105.0,2,50
51,x,0.33397098183631896,0.6021702885627747,4,1417,1667,-0.0653723874578125,0.025801385840547537,0.0025974970000000003,-75.0,3,51
52,x,0.33397098183631896,0.6021702885627747,4,1068,1145,0.018973612754570313,0.03334719281593537,0.0011149072000000001,-45.0,4,52
53,x,0.33397098183631896,0.6021702885627747,4,507,529,-0.06354188140351563,0.04941879453457549,0.0006804439500000001,-15.0,5,53
54,x,0.33397098183631896,0.6021702885627747,4,509,491,0.07363920427773438,0.04496263598300432,0.000576769,15.0,6,54
55,x,0.33397098183631896,0.6021702885627747,4,1087,1036,0.01712064761910156,0.030797725873310363,0.0007697498,45.0,7,55
56,x,0.33397098183631896,0.6021702885627747,4,1597,1472,0.006065473844257812,0.02905280241343418,0.0013050963,75.0,8,56
57,x,0.33397098183631896,0.6021702885627747,4,1634,1511,0.08598184696875,0.025620368647603902,0.0012531813,105.0,9,57
58,x,0.33397098183631896,0.6021702885627747,4,1599,1598,0.009667878208710937,0.023728546178290726,1.0022747e-05,135.0,10,58
59,x,0.33397098183631896,0.6021702885627747,4,2502,2371,0.006461221807148436,0.021992145308612536,0.0008613989,165.0,11,59
60,z,0.12744246423244476,0.2507466971874237,0,2741,2814,0.011364206937304687,0.02143365154547787,0.00042108347,-165.0,0,0
61,z,0.12744246423244476,0.2507466971874237,0,1751,1828,-0.026935846453710936,0.024843055674852486,0.0006893796400000001,-135.0,1,1
62,z,0.12744246423244476,0.2507466971874237,0,2062,2165,-0.05978067260390625,0.023709251287358655,0.00078079023,-105.0,2,2
63,z,0.12744246423244476,0.2507466971874237,0,1571,1509,-0.01716899335921875,0.026277727115412264,0.0006450159,-75.0,3,3
64,z,0.12744246423244476,0.2507466971874237,0,1519,1512,-0.021270131367773438,0.025950557379911632,7.400166999999999e-05,-45.0,4,4
65,z,0.12744246423244476,0.2507466971874237,0,1152,1125,0.010505102688359374,0.031068436118928597,0.00037995324,-15.0,5,5
66,z,0.12744246423244476,0.2507466971874237,0,1119,1077,0.02683902795125,0.03158991378853592,0.000612839,15.0,6,6
67,z,0.12744246423244476,0.2507466971874237,0,1523,1381,0.03028693467207031,0.03001460189255936,0.0015668274,45.0,7,7
68,z,0.12744246423244476,0.2507466971874237,0,1540,1519,0.026814013211328126,0.03080317204155653,0.00021997292,75.0,8,8
69,z,0.12744246423244476,0.2507466971874237,0,2108,1987,0.0364611276565625,0.024259416529957677,0.0009468057499999999,105.0,9,9
70,z,0.12744246423244476,0.2507466971874237,0,1772,1711,-0.02463418738203125,0.027305625534927963,0.0005611846599999999,135.0,10,10
71,z,0.12744246423244476,0.2507466971874237,0,2809,2876,0.007005410959023437,0.01802509741161578,0.00037763632000000006,165.0,11,11
72,z,0.2507466971874237,0.3173189461231232,1,2758,2889,-0.060483672826562494,0.020623121017132626,0.0007433321400000001,-165.0,0,12
73,z,0.2507466971874237,0.3173189461231232,1,1740,1722,0.0016624678250781251,0.025063092327667024,0.00016659993999999998,-135.0,1,13
74,z,0.2507466971874237,0.3173189461231232,1,2166,2295,-0.0412304556625,0.02100216649061368,0.0009265885000000001,-105.0,2,14
75,z,0.2507466971874237,0.3173189461231232,1,1605,1757,-0.0158647660703125,0.02874491220615058,0.0014486895000000001,-75.0,3,15
76,z,0.2507466971874237,0.3173189461231232,1,1466,1558,-0.04193033708085937,0.028589427524321805,0.0009748447300000001,-45.0,4,16
77,z,0.2507466971874237,0.3173189461231232,1,773,794,0.00583553474140625,0.037474603387560604,0.00042941747000000005,-15.0,5,17
78,z,0.2507466971874237,0.3173189461231232,1,825,788,0.005852013326171876,0.039416257032730204,0.00073501596,15.0,6,18
79,z,0.2507466971874237,0.3173189461231232,1,1514,1452,0.021246523171679688,0.028705551421071444,0.0006698074,45.0,7,19
80,z,0.2507466971874237,0.3173189461231232,1,1686,1635,0.0278420071534375,0.02656623092821165,0.0004920743,75.0,8,20
81,z,0.2507466971874237,0.3173189461231232,1,2244,2195,0.020475765295820313,0.02289509690486058,0.00035370432,105.0,9,21
82,z,0.2507466971874237,0.3173189461231232,1,1790,1805,0.03528320984652344,0.02677944437822436,0.00013369703000000002,135.0,10,22
83,z,0.2507466971874237,0.3173189461231232,1,2988,2838,0.009273285621914061,0.019994623839130015,0.0008249929,165.0,11,23
84,z,0.3173189461231232,0.3753333985805512,2,2952,2975,0.008745127527070313,0.018979413455709946,0.00012434329,-165.0,0,24
85,z,0.3173189461231232,0.3753333985805512,2,1665,1825,0.007773670553632812,0.022934770720104688,0.0014690075,-135.0,1,25
86,z,0.3173189461231232,0.3753333985805512,2,2159,2304,-0.021502747638984375,0.021967966019967623,0.0010410474000000002,-105.0,2,26
87,z,0.3173189461231232,0.3753333985805512,2,1644,1757,-0.051428377874609375,0.027568964991743907,0.0010646362,-75.0,3,27
88,z,0.3173189461231232,0.3753333985805512,2,1284,1363,-0.06912731137484374,0.031744432060079104,0.00095631846,-45.0,4,28
89,z,0.3173189461231232,0.3753333985805512,2,626,641,0.044561026271875,0.04444716185233511,0.00037935343999999995,-15.0,5,29
90,z,0.3173189461231232,0.3753333985805512,2,690,632,0.03992774864765625,0.04369723071347014,0.0014058078,15.0,6,30
91,z,0.3173189461231232,0.3753333985805512,2,1425,1329,0.08044520499492187,0.029585178484524258,0.0011169576,45.0,7,31
92,z,0.3173189461231232,0.3753333985805512,2,1836,1717,0.043354051869179684,0.024702681519539884,0.0010732013,75.0,8,32
93,z,0.3173189461231232,0.3753333985805512,2,2299,2208,0.030550000833281247,0.022178185069871854,0.0006469686599999999,105.0,9,33
94,z,0.3173189461231232,0.3753333985805512,2,1829,1728,-0.0007068898178124998,0.02422995881875561,0.00090984395,135.0,10,34
95,z,0.3173189461231232,0.3753333985805512,2,3020,2975,0.004337371973320313,0.018623117493409395,0.00024052087000000003,165.0,11,35
96,z,0.3753333985805512,0.444266676902771,3,3084,3241,-0.0006142927611328127,0.019659837375185073,0.00079536875,-165.0,0,36
97,z,0.3753333985805512,0.444266676902771,3,1745,1770,0.0158994493128125,0.026045441167791828,0.00022789989,-135.0,1,37
98,z,0.3753333985805512,0.444266676902771,3,2034,2171,-0.03390671583632813,0.021580495877082564,0.0010439603,-105.0,2,38
99,z,0.3753333985805512,0.444266676902771,3,1805,2015,-0.029268369994296876,0.024832975423195826,0.0017615110000000001,-75.0,3,39
100,z,0.3753333985805512,0.444266676902771,3,1235,1238,0.00327533674671875,0.03566479249771482,3.8871075999999996e-05,-45.0,4,40
101,z,0.3753333985805512,0.444266676902771,3,529,597,-0.095542161996875,0.051563871769124046,0.0019350845999999999,-15.0,5,41
102,z,0.3753333985805512,0.444266676902771,3,567,557,0.12746105515390624,0.050364203582468375,0.0002850776,15.0,6,42
103,z,0.3753333985805512,0.444266676902771,3,1283,1279,0.004843821518515624,0.03092195172337231,5.002767e-05,45.0,7,43
104,z,0.3753333985805512,0.444266676902771,3,1929,1821,-0.011143718366015624,0.024351187791682532,0.00092283037,75.0,8,44
105,z,0.3753333985805512,0.444266676902771,3,2305,2180,0.016687545849648436,0.02400441290542716,0.0008930525,105.0,9,45
106,z,0.3753333985805512,0.444266676902771,3,1783,1762,-0.008501683078789063,0.02404306017884869,0.00018981584,135.0,10,46
107,z,0.3753333985805512,0.444266676902771,3,3165,3142,-0.008715006575195312,0.018284054380101156,0.00011685153,165.0,11,47
108,z,0.444266676902771,0.7958319783210754,4,3199,3169,-0.001884550776796875,0.01791122780635193,0.00015095503,-165.0,0,48
109,z,0.444266676902771,0.7958319783210754,4,1843,1943,-0.01847797600050781,0.024904890278036638,0.0008463477,-135.0,1,49
110,z,0.444266676902771,0.7958319783210754,4,1962,1906,-0.04892758063828125,0.021262282583609127,0.00046390705,-105.0,2,50
111,z,0.444266676902771,0.7958319783210754,4,1944,2012,-0.04953301973335937,0.021553194135192605,0.0005507849,-75.0,3,51
112,z,0.444266676902771,0.7958319783210754,4,1320,1269,-0.02035772441578125,0.030104020592598566,0.0006312008,-45.0,4,52
113,z,0.444266676902771,0.7958319783210754,4,554,602,-0.04128368346953125,0.043182814039179895,0.0013304936999999999,-15.0,5,53
114,z,0.444266676902771,0.7958319783210754,4,624,580,-0.00782028788828125,0.04044493030758833,0.0011709966,15.0,6,54
115,z,0.444266676902771,0.7958319783210754,4,1289,1191,0.01857926782582031,0.03196386815079684,0.0012662044,45.0,7,55
116,z,0.444266676902771,0.7958319783210754,4,2005,1853,0.025020342847421873,0.025057274540179673,0.0012624401,75.0,8,56
117,z,0.444266676902771,0.7958319783210754,4,1969,1848,0.06619609917578125,0.023299242692938912,0.0010157636,105.0,9,57
118,z,0.444266676902771,0.7958319783210754,4,1996,1920,0.03890288957226562,0.02537585441408508,0.00062187103,135.0,10,58
119,z,0.444266676902771,0.7958319783210754,4,3138,3199,-0.0014440783574218748,0.019299447899562464,0.00030844343999999996,165.0,11,59
120,pt,0.00048771032015793025,0.2314211696386337,0,2418,2547,-0.022713178183710936,0.02219978448061671,0.00083253,-165.0,0,0
121,pt,0.00048771032015793025,0.2314211696386337,0,1650,1711,0.020986139073242187,0.025082695233827033,0.0005815549500000001,-135.0,1,1
122,pt,0.00048771032015793025,0.2314211696386337,0,1374,1346,-0.051317759523828124,0.02917400659401988,0.00032985155,-105.0,2,2
123,pt,0.00048771032015793025,0.2314211696386337,0,1479,1585,-0.03296129255078125,0.026756874414229078,0.0011085275,-75.0,3,3
124,pt,0.00048771032015793025,0.2314211696386337,0,947,958,-0.04733680973339843,0.03561214733877629,0.0001850236,-45.0,4,4
125,pt,0.00048771032015793025,0.2314211696386337,0,587,628,-0.05783303180351563,0.04370629942710398,0.0010812772,-15.0,5,5
126,pt,0.00048771032015793025,0.2314211696386337,0,622,573,0.01272942225546875,0.038937251963941134,0.0013138857000000001,15.0,6,6
127,pt,0.00048771032015793025,0.2314211696386337,0,1005,924,0.02176712592296875,0.03500378426398893,0.0013454953,45.0,7,7
128,pt,0.00048771032015793025,0.2314211696386337,0,1521,1567,-0.011120580766015624,0.027439941500443446,0.00047732037000000003,75.0,8,8
129,pt,0.00048771032015793025,0.2314211696386337,0,1443,1393,-0.0061689754678125,0.02846439200371129,0.0005649281,105.0,9,9
130,pt,0.00048771032015793025,0.2314211696386337,0,1710,1664,-0.007676607360195314,0.02516524220632964,0.00043685987,135.0,10,10
131,pt,0.00048771032015793025,0.2314211696386337,0,2517,2389,-0.007130995442539064,0.020347725756799852,0.0008360107000000001,165.0,11,11
132,pt,0.2314211696386337,0.3282289385795593,1,2547,2579,0.03499658808203125,0.020432540309614097,0.00020003262,-165.0,0,12
133,pt,0.2314211696386337,0.3282289385795593,1,1445,1506,-0.005488304025664062,0.027236552606836276,0.0006623539,-135.0,1,13
134,pt,0.2314211696386337,0.3282289385795593,1,1551,1763,-0.06614861521160156,0.023825379351677552,0.0020498063,-105.0,2,14
135,pt,0.2314211696386337,0.3282289385795593,1,1676,1852,-0.03126161776152343,0.02323136134314565,0.0015985032,-75.0,3,15
136,pt,0.2314211696386337,0.3282289385795593,1,1035,1068,0.03207770450964843,0.03287471427713636,0.00050281023,-45.0,4,16
137,pt,0.2314211696386337,0.3282289385795593,1,204,223,0.07947630532695313,0.07294197901746508,0.0014257885999999999,-15.0,5,17
138,pt,0.2314211696386337,0.3282289385795593,1,212,217,0.0031375316656249994,0.08143371191167174,0.0003734583,15.0,6,18
139,pt,0.2314211696386337,0.3282289385795593,1,1081,1045,0.07155603636562499,0.03423115989066631,0.00054258615,45.0,7,19
140,pt,0.2314211696386337,0.3282289385795593,1,1814,1703,0.0194782634646875,0.024469870199393787,0.0010113001,75.0,8,20
141,pt,0.2314211696386337,0.3282289385795593,1,1665,1616,0.02541513274296875,0.02584595635055179,0.00047854113,105.0,9,21
142,pt,0.2314211696386337,0.3282289385795593,1,1456,1492,0.0024012888271875005,0.027874152402871402,0.00039129515,135.0,10,22
143,pt,0.2314211696386337,0.3282289385795593,1,2554,2628,-0.005043255412226564,0.019894332498071567,0.00045757653,165.0,11,23
144,pt,0.3282289385795593,0.418657124042511,2,2412,2446,-0.016312433623046876,0.01975575084114517,0.00022425947999999996,-165.0,0,24
145,pt,0.3282289385795593,0.418657124042511,2,1325,1368,0.03587572283765625,0.02891358844090899,0.0005116365,-135.0,1,25
146,pt,0.3282289385795593,0.418657124042511,2,1721,1794,-0.03384222884296875,0.02327986962046702,0.0006654676400000001,-105.0,2,26
147,pt,0.3282289385795593,0.418657124042511,2,1435,1563,-0.05266386640546875,0.026331138594906555,0.0013680683,-75.0,3,27
148,pt,0.3282289385795593,0.418657124042511,2,1069,1068,-0.05012385214949218,0.030971912247934434,1.4994255e-05,-45.0,4,28
149,pt,0.3282289385795593,0.418657124042511,2,454,463,0.02381900471289063,0.05405959773411401,0.0003144869,-15.0,5,29
150,pt,0.3282289385795593,0.418657124042511,2,496,489,-0.05088459878828125,0.058231907281369844,0.00022771479,15.0,6,30
151,pt,0.3282289385795593,0.418657124042511,2,1061,1025,-0.0016022085662499995,0.03364657264968276,0.0005529905,45.0,7,31
152,pt,0.3282289385795593,0.418657124042511,2,1623,1458,0.042379760518750004,0.026110375940479345,0.0017160173000000001,75.0,8,32
153,pt,0.3282289385795593,0.418657124042511,2,1788,1762,0.048323517189609366,0.023646825950934626,0.0002346791,105.0,9,33
154,pt,0.3282289385795593,0.418657124042511,2,1454,1293,0.02086120277796875,0.02878277464135799,0.0018780046,135.0,10,34
155,pt,0.3282289385795593,0.418657124042511,2,2482,2479,-0.02758609987734375,0.02170844366519505,1.9376772e-05,165.0,11,35
156,pt,0.418657124042511,0.5319416642189025,3,2340,2381,-0.013492499058554687,0.020910911549225305,0.00027827825,-165.0,0,36
157,pt,0.418657124042511,0.5319416642189025,3,1296,1386,-0.044338121856249996,0.026855982182580472,0.0010752592,-135.0,1,37
158,pt,0.418657124042511,0.5319416642189025,3,1801,1903,-0.03842858804351562,0.021933695108302176,0.0008823860000000001,-105.0,2,38
159,pt,0.418657124042511,0.5319416642189025,3,1308,1333,0.01603039485390625,0.030813415174989513,0.00030332,-75.0,3,39
160,pt,0.418657124042511,0.5319416642189025,3,1071,1081,-0.03187332040714844,0.03705917657078547,0.00014889741,-45.0,4,40
161,pt,0.418657124042511,0.5319416642189025,3,596,602,-0.012552098256640625,0.05135434381562223,0.0001604811,-15.0,5,41
162,pt,0.418657124042511,0.5319416642189025,3,614,586,0.08950127202578126,0.04794639986359616,0.0007476635499999999,15.0,6,42
163,pt,0.418657124042511,0.5319416642189025,3,1137,1053,0.026264403656171872,0.03387380882620778,0.0012290359,45.0,7,43
164,pt,0.418657124042511,0.5319416642189025,3,1324,1178,0.045192473837500004,0.02900891592486039,0.0018697992000000002,75.0,8,44
165,pt,0.418657124042511,0.5319416642189025,3,1949,1759,0.05764759729335937,0.02534741231275775,0.0016418871,105.0,9,45
166,pt,0.418657124042511,0.5319416642189025,3,1381,1409,0.008053201208476562,0.026836096478358534,0.00032157572999999995,135.0,10,46
167,pt,0.418657124042511,0.5319416642189025,3,2454,2350,0.015732691188515623,0.019719884667279163,0.00069368095,165.0,11,47
168,pt,0.5319416642189025,1.2094560861587524,4,2307,2340,-0.028734018272421873,0.02030977578681986,0.00022754677000000003,-165.0,0,48
169,pt,0.5319416642189025,1.2094560861587524,4,1284,1298,0.007092473390742187,0.026494083597461002,0.00017374055,-135.0,1,49
170,pt,0.5319416642189025,1.2094560861587524,4,1886,1890,-0.012965026729101565,0.02051813198625292,3.3943559999999995e-05,-105.0,2,50
171,pt,0.5319416642189025,1.2094560861587524,4,1120,1225,-0.08303772717304689,0.030944551591297487,0.0014347489,-75.0,3,51
172,pt,0.5319416642189025,1.2094560861587524,4,1192,1269,-0.06677287242617187,0.03317537182752613,0.0010025557,-45.0,4,52
173,pt,0.5319416642189025,1.2094560861587524,4,650,720,0.003916863703515625,0.045474159118526224,0.0016372195,-15.0,5,53
174,pt,0.5319416642189025,1.2094560861587524,4,771,704,0.0594452720453125,0.04238727928427403,0.0014554999,15.0,6,54
175,pt,0.5319416642189025,1.2094560861587524,4,1242,1217,0.04309605024414062,0.031566343087376214,0.00032576986,45.0,7,55
176,pt,0.5319416642189025,1.2094560861587524,4,1184,1139,0.00145425278234375,0.03246464677843595,0.00062071567,75.0,8,56
177,pt,0.5319416642189025,1.2094560861587524,4,1992,1918,0.029748489139335938,0.025325244815786945,0.0006064352,105.0,9,57
178,pt,0.5319416642189025,1.2094560861587524,4,1403,1370,0.060934514731640625,0.02610641700347807,0.00038132345,135.0,10,58
179,pt,0.5319416642189025,1.2094560861587524,4,2332,2330,0.027811616421328123,0.022427791820285307,1.3746341999999999e-05,165.0,11,59
180,q2,1.0000007152557373,1.286751890182495,0,2418,2462,-0.014597993112382811,0.020485063412183566,0.0002889098,-165.0,0,0
181,q2,1.0000007152557373,1.286751890182495,0,1183,1284,0.045063917281250004,0.02883366956323579,0.0013118425,-135.0,1,1
182,q2,1.0000007152557373,1.286751890182495,0,1784,1906,-0.022531552840742188,0.022980869941461167,0.0010594071,-105.0,2,2
183,q2,1.0000007152557373,1.286751890182495,0,1303,1311,0.049655625554882815,0.030558838391327708,9.806495000000001e-05,-75.0,3,3
184,q2,1.0000007152557373,1.286751890182495,0,1129,1122,-0.052894804343750004,0.032116863934797374,9.964419e-05,-45.0,4,4
185,q2,1.0000007152557373,1.286751890182495,0,515,567,0.06636133885195312,0.04735044360158204,0.0015399462,-15.0,5,5
186,q2,1.0000007152557373,1.286751890182495,0,625,580,0.07720602595507813,0.05147584969571571,0.0011966162,15.0,6,6
187,q2,1.0000007152557373,1.286751890182495,0,1190,1152,0.057461379669257816,0.033007879907396856,0.00051990757,45.0,7,7
188,q2,1.0000007152557373,1.286751890182495,0,1387,1319,0.04678384065828125,0.03176403591965732,0.0008052125999999999,75.0,8,8
189,q2,1.0000007152557373,1.286751890182495,0,1912,1794,0.04637331161484376,0.024167494478187182,0.0010202485,105.0,9,9
190,q2,1.0000007152557373,1.286751890182495,0,1313,1284,-0.017951837275390625,0.02822755506161699,0.00035781247,135.0,10,10
191,q2,1.0000007152557373,1.286751890182495,0,2490,2424,0.0024880568251562504,0.019282801155838775,0.00043036625999999994,165.0,11,11
192,q2,1.286751890182495,1.5113645553588868,1,2421,2480,-0.023656903013476567,0.020747039027295563,0.0003857418,-165.0,0,12
193,q2,1.286751890182495,1.5113645553588868,1,1389,1346,0.026077631186289064,0.026559061108661762,0.00050377956,-135.0,1,13
194,q2,1.286751890182495,1.5113645553588868,1,1753,1771,-0.05500668105390625,0.023313758873003073,0.00016366885,-105.0,2,14
195,q2,1.286751890182495,1.5113645553588868,1,1440,1427,-0.054776585475976566,0.02706447407797134,0.00014529313,-75.0,3,15
196,q2,1.286751890182495,1.5113645553588868,1,1025,1098,-0.01729780646609375,0.03586549731015353,0.0011017988,-45.0,4,16
197,q2,1.286751890182495,1.5113645553588868,1,503,524,0.007605193026562499,0.04999434461154658,0.0006552065599999999,-15.0,5,17
198,q2,1.286751890182495,1.5113645553588868,1,553,541,-0.058615372407812505,0.048199999667047896,0.00035147413,15.0,6,18
199,q2,1.286751890182495,1.5113645553588868,1,1101,1015,0.007278790124492188,0.034010660653138215,0.0013023035,45.0,7,19
200,q2,1.286751890182495,1.5113645553588868,1,1489,1354,0.016998581906445313,0.03008824897882082,0.0015215504000000001,75.0,8,20
201,q2,1.286751890182495,1.5113645553588868,1,1749,1681,0.0063343567892968754,0.023439162273429202,0.0006352493700000001,105.0,9,21
202,q2,1.286751890182495,1.5113645553588868,1,1461,1364,0.011706873675195312,0.026378011486689133,0.001100228,135.0,10,22
203,q2,1.286751890182495,1.5113645553588868,1,2511,2513,0.00048757873175781256,0.020379460118380335,1.27558615e-05,165.0,11,23
204,q2,1.5113645553588868,1.797568678855896,2,2389,2442,-0.03350499950078125,0.0207293587875658,0.00035153475,-165.0,0,24
205,q2,1.5113645553588868,1.797568678855896,2,1392,1492,-0.04852745231289063,0.02671892004268007,0.0011110514,-135.0,1,25
206,q2,1.5113645553588868,1.797568678855896,2,1603,1671,-0.058456121858984376,0.026701050809808204,0.00066551776,-105.0,2,26
207,q2,1.5113645553588868,1.797568678855896,2,1447,1578,-0.07553391383789063,0.028861895131671044,0.0013876352,-75.0,3,27
208,q2,1.5113645553588868,1.797568678855896,2,1056,1062,-0.03262596019167969,0.034833668894247265,9.0772584e-05,-45.0,4,28
209,q2,1.5113645553588868,1.797568678855896,2,508,505,-0.06487292903789063,0.051391129514523355,9.4894545e-05,-15.0,5,29
210,q2,1.5113645553588868,1.797568678855896,2,553,513,0.06992671189101562,0.047798825162325746,0.0012023536,15.0,6,30
211,q2,1.5113645553588868,1.797568678855896,2,1097,1027,-0.00734451904640625,0.032780110985103326,0.001056022,45.0,7,31
212,q2,1.5113645553588868,1.797568678855896,2,1487,1443,0.037740554727109375,0.028567668279409004,0.00048118769999999997,75.0,8,32
213,q2,1.5113645553588868,1.797568678855896,2,1739,1662,0.027164915813671878,0.025409829677537462,0.0007254600599999999,105.0,9,33
