axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
x,0.2737313747406006,0.33397098183631896,3,6073,5750,0.036474805,0.009190667,0.0008753953,45.0,7,43,0.00044817105
x,0.2737313747406006,0.33397098183631896,3,9310,8745,0.041780066,0.0074357004,0.0010027216,75.0,8,44,0.0051664636
x,0.2737313747406006,0.33397098183631896,3,9312,9059,0.018386789,0.007376667,0.00044128293,105.0,9,45,-0.0039052498
x,0.2737313747406006,0.33397098183631896,3,9080,8867,0.015845498,0.0074636205,0.00038029195,135.0,10,46,-0.0020770058
x,0.2737313747406006,0.33397098183631896,3,14565,14241,0.015016898,0.0058912784,0.00036040554,165.0,11,47,-0.0048919413
x,0.33397098183631896,0.6021702885627747,4,15482,15215,0.011612709,0.0057071955,0.000278705,-165.0,0,48,-0.008250173
x,0.33397098183631896,0.6021702885627747,4,9791,10205,-0.027642377,0.0070690727,0.00066341704,-135.0,1,49,-0.005719658
x,0.33397098183631896,0.6021702885627747,4,9328,9897,-0.03951519,0.0072065517,0.00094836456,-105.0,2,50,-0.0065776706
x,0.33397098183631896,0.6021702885627747,4,9391,10126,-0.050279677,0.0071489755,0.0012067122,-75.0,3,51,-0.0016167164
x,0.33397098183631896,0.6021702885627747,4,6306,6704,-0.040843595,0.0087598935,0.0009802462,-45.0,4,52,-0.005507197
x,0.33397098183631896,0.6021702885627747,4,3089,3284,-0.040851578,0.012515994,0.0009804378,-15.0,5,53,0.020245325
x,0.33397098183631896,0.6021702885627747,4,3059,3068,-0.001961159,0.012775421,4.7067817e-05,15.0,6,54,0.0074070455
x,0.33397098183631896,0.6021702885627747,4,6766,6342,0.04318646,0.008726225,0.0010364751,45.0,7,55,0.0009668991
x,0.33397098183631896,0.6021702885627747,4,9750,9541,0.01446471,0.007199083,0.00034715305,75.0,8,56,0.014433851
x,0.33397098183631896,0.6021702885627747,4,9962,9280,0.04732083,0.007200922,0.0011356999,105.0,9,57,-0.0041460544
x,0.33397098183631896,0.6021702885627747,4,10261,9993,0.017666161,0.0070254933,0.00042398786,135.0,10,58,0.0072418954
x,0.33397098183631896,0.6021702885627747,4,15369,15234,0.005889629,0.00571624,0.00014135109,165.0,11,59,0.006237286
z,0.12744246423244476,0.2507466971874237,0,14801,14905,-0.0046742004,0.005801939,0.00011218081,-165.0,0,0,-0.0021913676
z,0.12744246423244476,0.2507466971874237,0,9529,9818,-0.019943547,0.007187979,0.00047864512,-135.0,1,1,0.0002858881
z,0.12744246423244476,0.2507466971874237,0,11073,11585,-0.030169392,0.006640358,0.0007240654,-105.0,2,2,-0.00029206276
z,0.12744246423244476,0.2507466971874237,0,8029,8296,-0.02183616,0.0078247385,0.00052406784,-75.0,3,3,-0.00080030784
z,0.12744246423244476,0.2507466971874237,0,8079,8250,-0.01398153,0.007824881,0.00033555675,-45.0,4,4,-0.0050821267
z,0.12744246423244476,0.2507466971874237,0,6092,5992,0.011048606,0.00909637,0.00026516654,-15.0,5,5,-0.0066156904
z,0.12744246423244476,0.2507466971874237,0,5850,5707,0.016519964,0.009300754,0.00039647912,15.0,6,6,0.0005552415
z,0.12744246423244476,0.2507466971874237,0,8063,7646,0.035440978,0.00797357,0.0008505835,45.0,7,7,0.0070660375
z,0.12744246423244476,0.2507466971874237,0,8091,7777,0.026419561,0.007935737,0.0006340695,75.0,8,8,-0.0033207126
z,0.12744246423244476,0.2507466971874237,0,11220,10901,0.019253252,0.006722288,0.00046207805,105.0,9,9,-0.0025138725
z,0.12744246423244476,0.2507466971874237,0,9258,9096,0.011784264,0.0073808176,0.00028282232,135.0,10,10,0.00977064
z,0.12744246423244476,0.2507466971874237,0,15553,15457,0.004133212,0.0056786537,9.919709e-05,165.0,11,11,0.0051177037
z,0.2507466971874237,0.31731894612312317,1,13913,14293,-0.017987063,0.0059533166,0.00043168952,-165.0,0,12,-0.0016613193
z,0.2507466971874237,0.31731894612312317,1,8545,8634,-0.006916881,0.0076294052,0.00016600515,-135.0,1,13,-0.00018208893
z,0.2507466971874237,0.31731894612312317,1,10795,11346,-0.033225577,0.0067167864,0.0007974139,-105.0,2,14,-0.003249146
z,0.2507466971874237,0.31731894612312317,1,7909,8448,-0.043994997,0.0078113745,0.00105588,-75.0,3,15,-0.0011893436
z,0.2507466971874237,0.31731894612312317,1,7228,7529,-0.027232444,0.008228864,0.00065357867,-45.0,4,16,-0.0002972018
z,0.2507466971874237,0.31731894612312317,1,3849,3874,-0.0043218746,0.01137897,0.00010372499,-15.0,5,17,-0.0067608156
z,0.2507466971874237,0.31731894612312317,1,3881,3822,0.010226105,0.0113932425,0.00024542652,15.0,6,18,0.005806313
z,0.2507466971874237,0.31731894612312317,1,7411,7076,0.030873405,0.008304313,0.0007409617,45.0,7,19,-0.007933831
z,0.2507466971874237,0.31731894612312317,1,8334,7989,0.028218718,0.007823967,0.0006772492,75.0,8,20,0.010339791
