axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,shift
x,3,0.1850546360015869,0.16854384988546373,2075,2068,15.0,6,0.015536079,5.4139287e-05,-0.0022558037,42,0.0019522998
x,3,0.1850546360015869,0.16854384988546373,5311,5473,45.0,7,0.009627703,0.00048135399,0.020056415,43,-0.0006728936
x,3,0.1850546360015869,0.16854384988546373,7716,8030,75.0,8,0.007966378,0.0006389823,0.02662426,44,-0.00070744567
x,3,0.1850546360015869,0.16854384988546373,12582,13099,105.0,9,0.0062378813,0.00064507173,0.026877988,45,-0.00017371029
x,3,0.1850546360015869,0.16854384988546373,8451,8622,135.0,10,0.0076525514,0.000320934,0.013372249,46,-0.0004621474
x,3,0.1850546360015869,0.16854384988546373,18909,19218,165.0,11,0.005121041,0.00025969002,0.010820418,47,-0.0002750354
x,4,0.20253169536590576,0.1850546360015869,19699,18988,-165.0,0,0.005082609,0.0005888897,-0.024537072,48,0.0019762125
x,4,0.20253169536590576,0.1850546360015869,9244,8893,-135.0,1,0.0074228765,0.00062011334,-0.025838057,49,0.00080116093
x,4,0.20253169536590576,0.1850546360015869,12410,12017,-105.0,2,0.0063968287,0.0005155275,-0.021480313,50,0.0031329766
x,4,0.20253169536590576,0.1850546360015869,8599,8178,-75.0,3,0.0077161198,0.0008040762,-0.033503175,51,0.001072187
x,4,0.20253169536590576,0.1850546360015869,5219,4938,-45.0,4,0.0099156415,0.0008864827,-0.03693678,52,0.00022707134
x,4,0.20253169536590576,0.1850546360015869,2078,2008,-15.0,5,0.015640017,0.00054894533,-0.022872722,53,0.006639408
x,4,0.20253169536590576,0.1850546360015869,2026,2070,15.0,6,0.015623393,0.00034420894,0.014342039,54,0.007955668
x,4,0.20253169536590576,0.1850546360015869,5111,5308,45.0,7,0.00979374,0.00060585624,0.02524401,55,-0.00043677352
x,4,0.20253169536590576,0.1850546360015869,8103,8321,75.0,8,0.0078017553,0.00042531136,0.017721307,56,0.00026882067
x,4,0.20253169536590576,0.1850546360015869,12319,12478,105.0,9,0.006350158,0.00020546005,0.008560835,57,-0.0012639938
x,4,0.20253169536590576,0.1850546360015869,9068,9081,135.0,10,0.0074228975,2.2951974e-05,0.00095633225,58,-0.004077082
x,4,0.20253169536590576,0.1850546360015869,18971,19375,165.0,11,0.00510619,0.00033759087,0.014066286,59,2.533663e-05
x,5,0.22168179452419284,0.20253169536590576,19429,19339,-165.0,0,0.0050788014,7.438725e-05,-0.0030994688,60,0.0017937835
x,5,0.22168179452419284,0.20253169536590576,9497,9386,-135.0,1,0.0072769793,0.00018835683,-0.007848201,61,-0.0036140382
x,5,0.22168179452419284,0.20253169536590576,12214,11524,-105.0,2,0.006485607,0.00093139603,-0.038808167,62,-0.000107206404
x,5,0.22168179452419284,0.20253169536590576,8719,8296,-75.0,3,0.0076620444,0.00079659553,-0.03319148,63,0.000696972
x,5,0.22168179452419284,0.20253169536590576,4966,4859,-45.0,4,0.010087599,0.00034896404,-0.0145401675,64,-0.0020561945
