,axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
184,q2,1.0000007152557373,1.286751890182495,0,1141,1168,-0.06576929249609376,0.03110412168880365,0.00037468752,-45.0,4,4
185,q2,1.0000007152557373,1.286751890182495,0,565,597,-0.00863345727890625,0.05345789911706678,0.0008824157400000001,-15.0,5,5
186,q2,1.0000007152557373,1.286751890182495,0,567,551,-0.004189101155859376,0.05272599251618284,0.00045857206,15.0,6,6
187,q2,1.0000007152557373,1.286751890182495,0,1134,1142,0.04802308151210938,0.031018194534880566,0.0001126282,45.0,7,7
188,q2,1.0000007152557373,1.286751890182495,0,1281,1295,0.03800961912046875,0.036039288786125986,0.00017414523999999997,75.0,8,8
189,q2,1.0000007152557373,1.286751890182495,0,1877,1874,0.016510973555078124,0.025852280527609444,2.5627345e-05,105.0,9,9
190,q2,1.0000007152557373,1.286751890182495,0,1296,1273,-0.0416395692890625,0.03239952723293925,0.0002868753,135.0,10,10
191,q2,1.0000007152557373,1.286751890182495,0,2552,2437,0.032075812267343747,0.02108395675410365,0.0007386075999999999,165.0,11,11
192,q2,1.286751890182495,1.5113645553588868,1,2498,2451,-0.03364555579691406,0.022350304788621496,0.00030430552000000003,-165.0,0,12
193,q2,1.286751890182495,1.5113645553588868,1,1341,1429,0.019815535738515626,0.029334646036194293,0.0010179636,-135.0,1,13
194,q2,1.286751890182495,1.5113645553588868,1,1653,1807,-0.018637476305078123,0.024648486132287564,0.0014261789999999999,-105.0,2,14
195,q2,1.286751890182495,1.5113645553588868,1,1385,1482,-0.00046256601363281236,0.030210346850357145,0.0010841104,-75.0,3,15
196,q2,1.286751890182495,1.5113645553588868,1,1078,1117,-0.0497423732984375,0.03420959449327437,0.0005693240000000001,-45.0,4,16
197,q2,1.286751890182495,1.5113645553588868,1,519,549,-0.05815901475039062,0.05577863828522178,0.0009000764699999999,-15.0,5,17
198,q2,1.286751890182495,1.5113645553588868,1,503,528,0.059315427362890624,0.05314566789854497,0.0007769816,15.0,6,18
199,q2,1.286751890182495,1.5113645553588868,1,1137,1076,0.01930688954605469,0.03778497711194931,0.0008832382,45.0,7,19
200,q2,1.286751890182495,1.5113645553588868,1,1477,1376,0.0031387787640625004,0.03058794604421135,0.0011343551,75.0,8,20
201,q2,1.286751890182495,1.5113645553588868,1,1784,1683,0.011832369395351563,0.02998970605910525,0.0009334626400000001,105.0,9,21
202,q2,1.286751890182495,1.5113645553588868,1,1364,1390,-0.022576688724453123,0.0298530736994221,0.00030250937999999996,135.0,10,22
203,q2,1.286751890182495,1.5113645553588868,1,2515,2381,-0.010935797794609375,0.02433627760468916,0.0008769863000000001,165.0,11,23
204,q2,1.5113645553588868,1.797568678855896,2,2374,2434,-0.005594447614648437,0.023551729892277575,0.00039986757000000004,-165.0,0,24
205,q2,1.5113645553588868,1.797568678855896,2,1482,1476,-0.0501821145140625,0.02951880559012443,6.499538000000001e-05,-135.0,1,25
206,q2,1.5113645553588868,1.797568678855896,2,1660,1740,-0.05952722185624999,0.02731521026264957,0.0007539463999999999,-105.0,2,26
207,q2,1.5113645553588868,1.797568678855896,2,1408,1466,-0.022881648093359373,0.02589091126076188,0.0006466521,-75.0,3,27
208,q2,1.5113645553588868,1.797568678855896,2,1093,1107,-0.076030030709375,0.030996723773120467,0.00020390823000000002,-45.0,4,28
209,q2,1.5113645553588868,1.797568678855896,2,509,530,0.06855881970429688,0.04995509120645689,0.0006476391999999999,-15.0,5,29
210,q2,1.5113645553588868,1.797568678855896,2,545,533,-0.04520619894492188,0.055943563998194897,0.00035669078000000003,15.0,6,30
211,q2,1.5113645553588868,1.797568678855896,2,1083,1019,0.042046497853164055,0.03360618696784812,0.000975611,45.0,7,31
