axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
x,0.28005699515342714,0.34023777246475223,3,4491,4199,0.044862274,0.010716492,0.0010766946,45.0,7,43,0.00027749687
x,0.28005699515342714,0.34023777246475223,3,6646,6230,0.04313507,0.0088045085,0.0010352416,75.0,8,44,0.0003590919
x,0.28005699515342714,0.34023777246475223,3,6653,6467,0.018927677,0.008728814,0.00045426426,105.0,9,45,-0.00029722974
x,0.28005699515342714,0.34023777246475223,3,6381,6305,0.007998472,0.008878176,0.00019196334,135.0,10,46,0.0009306306
x,0.28005699515342714,0.34023777246475223,3,10251,9930,0.021236382,0.007037699,0.0005096732,165.0,11,47,-0.0011675358
x,0.34023777246475223,0.6005192399024963,4,9906,9876,0.0020247397,0.0071099084,4.8593753e-05,-165.0,0,48,0.0015217406
x,0.34023777246475223,0.6005192399024963,4,6374,6645,-0.027791362,0.008760792,0.0006669927,-135.0,1,49,0.00036248565
x,0.34023777246475223,0.6005192399024963,4,6127,6619,-0.051535837,0.008845768,0.0012368601,-105.0,2,50,-0.002029609
x,0.34023777246475223,0.6005192399024963,4,6251,6769,-0.053117417,0.00875147,0.001274818,-75.0,3,51,-0.0015230104
x,0.34023777246475223,0.6005192399024963,4,4291,4617,-0.048860237,0.0105825635,0.0011726457,-45.0,4,52,0.0001755394
x,0.34023777246475223,0.6005192399024963,4,2192,2235,-0.012968122,0.015028261,0.00031123494,-15.0,5,53,-0.0016499078
x,0.34023777246475223,0.6005192399024963,4,2113,2184,-0.022060288,0.015251467,0.00052944693,15.0,6,54,9.086169e-05
x,0.34023777246475223,0.6005192399024963,4,4548,4257,0.044124704,0.010646629,0.0010589929,45.0,7,55,-0.0006117113
x,0.34023777246475223,0.6005192399024963,4,6445,6228,0.022861172,0.008880691,0.00054866815,75.0,8,56,-0.002664391
x,0.34023777246475223,0.6005192399024963,4,6699,6167,0.055205997,0.008802691,0.001324944,105.0,9,57,0.00058978796
x,0.34023777246475223,0.6005192399024963,4,6637,6445,0.019594999,0.00874137,0.00047027998,135.0,10,58,9.5115975e-05
x,0.34023777246475223,0.6005192399024963,4,10034,9841,0.012964875,0.007092673,0.00031115703,165.0,11,59,0.0004690336
z,0.1212601587176323,0.2359100252389908,0,12186,12250,-0.0034967777,0.0063970876,8.392266e-05,-165.0,0,0,-4.6693254e-05
z,0.1212601587176323,0.2359100252389908,0,7848,8127,-0.023317475,0.007909726,0.0005596194,-135.0,1,1,0.001224203
z,0.1212601587176323,0.2359100252389908,0,9055,9368,-0.022683088,0.0073655993,0.00054439413,-105.0,2,2,-0.00015069544
z,0.1212601587176323,0.2359100252389908,0,6581,6677,-0.0096674375,0.008684417,0.0002320185,-75.0,3,3,-0.0014491593
z,0.1212601587176323,0.2359100252389908,0,6579,6727,-0.014850202,0.008668188,0.00035640484,-45.0,4,4,0.0020321365
z,0.1212601587176323,0.2359100252389908,0,5236,5134,0.013132264,0.009819134,0.00031517434,-15.0,5,5,0.0023999
z,0.1212601587176323,0.2359100252389908,0,4977,4836,0.019183837,0.010092975,0.0004604121,15.0,6,6,-0.00011868216
z,0.1212601587176323,0.2359100252389908,0,6613,6205,0.042496983,0.0088246465,0.0010199276,45.0,7,7,-0.0013613962
z,0.1212601587176323,0.2359100252389908,0,6536,6235,0.03146732,0.008844483,0.00075521565,75.0,8,8,0.0005533509
z,0.1212601587176323,0.2359100252389908,0,9129,8863,0.019738782,0.0074537643,0.0004737308,105.0,9,9,-0.0022101048
z,0.1212601587176323,0.2359100252389908,0,7607,7427,0.015985128,0.008154686,0.00038364306,135.0,10,10,-0.0017511239
z,0.1212601587176323,0.2359100252389908,0,12845,12839,0.00031189382,0.006239771,7.4854515e-06,165.0,11,11,-0.0016819977
z,0.2359100252389908,0.29876539707183836,1,12337,12594,-0.013762952,0.0063327015,0.00033031084,-165.0,0,12,0.0006449064
z,0.2359100252389908,0.29876539707183836,1,7603,7680,-0.0067266724,0.008088833,0.00016144014,-135.0,1,13,0.0012447494
z,0.2359100252389908,0.29876539707183836,1,9570,10197,-0.042349175,0.0071062394,0.0010163801,-105.0,2,14,-0.00014508143
z,0.2359100252389908,0.29876539707183836,1,6899,7445,-0.05082069,0.008338795,0.0012196966,-75.0,3,15,0.0035257824
z,0.2359100252389908,0.29876539707183836,1,6579,6883,-0.030149642,0.00861485,0.0007235914,-45.0,4,16,0.0024018027
z,0.2359100252389908,0.29876539707183836,1,3595,3680,-0.015599264,0.011722781,0.00037438233,-15.0,5,17,0.00049743615
z,0.2359100252389908,0.29876539707183836,1,3663,3607,0.01028423,0.011727618,0.00024682152,15.0,6,18,0.0005158512
z,0.2359100252389908,0.29876539707183836,1,6674,6455,0.022270534,0.008725221,0.00053449284,45.0,7,19,0.0013479274
z,0.2359100252389908,0.29876539707183836,1,7308,7085,0.020685771,0.008333576,0.0004964585,75.0,8,20,8.286908e-05
z,0.2359100252389908,0.29876539707183836,1,9863,9523,0.023415795,0.007180204,0.0005619791,105.0,9,21,0.00077509694
z,0.2359100252389908,0.29876539707183836,1,7599,7539,0.0052917697,0.008127551,0.00012700248,135.0,10,22,-0.0009976495
z,0.2359100252389908,0.29876539707183836,1,12648,12638,0.000528005,0.0062886854,1.2672121e-05,165.0,11,23,0.0013436244
z,0.29876539707183836,0.3530232191085816,2,12833,13193,-0.018467719,0.006197581,0.00044322526,-165.0,0,24,0.0014688447
z,0.29876539707183836,0.3530232191085816,2,7435,7816,-0.03335376,0.008092992,0.00080049026,-135.0,1,25,-0.0023321174
z,0.29876539707183836,0.3530232191085816,2,9703,10234,-0.035559274,0.007077752,0.00085342256,-105.0,2,26,0.001419574
z,0.29876539707183836,0.3530232191085816,2,7309,7818,-0.04492449,0.00812241,0.0010781877,-75.0,3,27,-0.0026078746
z,0.29876539707183836,0.3530232191085816,2,5880,6368,-0.053195246,0.009023023,0.0012766859,-45.0,4,28,0.00017949194
z,0.29876539707183836,0.3530232191085816,2,3061,3046,0.0032793027,0.012796279,7.870327e-05,-15.0,5,29,0.00047784485
z,0.29876539707183836,0.3530232191085816,2,3045,3055,-0.0021887105,0.012803657,5.2529052e-05,15.0,6,30,0.0010763013
z,0.29876539707183836,0.3530232191085816,2,6342,6012,0.035663545,0.008991245,0.0008559251,45.0,7,31,-0.0010194443
z,0.29876539707183836,0.3530232191085816,2,7781,7191,0.052612673,0.008161278,0.0012627041,75.0,8,32,-0.0022412539
z,0.29876539707183836,0.3530232191085816,2,10396,9759,0.04219634,0.007037552,0.0010127121,105.0,9,33,-0.00045101345
z,0.29876539707183836,0.3530232191085816,2,7750,7450,0.026350923,0.0081082545,0.00063242216,135.0,10,34,-0.0012775343
z,0.29876539707183836,0.3530232191085816,2,13252,12946,0.0155945,0.0061775055,0.000374268,165.0,11,35,-0.0010341322
z,0.3530232191085816,0.41640554666519164,3,13619,13635,-0.00078380475,0.006057379,1.8811314e-05,-165.0,0,36,0.0003371291
z,0.3530232191085816,0.41640554666519164,3,7589,7944,-0.030513441,0.00801992,0.0007323226,-135.0,1,37,-0.00029285438
z,0.3530232191085816,0.41640554666519164,3,9473,9857,-0.026522689,0.0071900394,0.00063654454,-105.0,2,38,-0.00047331862
z,0.3530232191085816,0.41640554666519164,3,7830,8522,-0.05650064,0.0078076483,0.0013560153,-75.0,3,39,-0.00015958771
z,0.3530232191085816,0.41640554666519164,3,5436,5748,-0.037245657,0.009449308,0.0008938958,-45.0,4,40,-0.0006238967
z,0.3530232191085816,0.41640554666519164,3,2509,2558,-0.012911104,0.014047154,0.0003098665,-15.0,5,41,-0.0025576502
z,0.3530232191085816,0.41640554666519164,3,2528,2460,0.018201226,0.014156791,0.00043682943,15.0,6,42,-0.00034198724
z,0.3530232191085816,0.41640554666519164,3,5980,5575,0.04679541,0.009292637,0.0011230898,45.0,7,43,-0.0014183931
z,0.3530232191085816,0.41640554666519164,3,8266,7943,0.026605075,0.00785178,0.0006385218,75.0,8,44,-0.00047221966
z,0.3530232191085816,0.41640554666519164,3,9778,9488,0.020096693,0.0072030514,0.00048232064,105.0,9,45,0.0008927882
z,0.3530232191085816,0.41640554666519164,3,7752,7838,-0.0073649622,0.008008758,0.0001767591,135.0,10,46,0.002255557
z,0.3530232191085816,0.41640554666519164,3,13763,13461,0.014810617,0.0060600527,0.0003554548,165.0,11,47,-0.0005676858
z,0.41640554666519164,0.7433409094810486,4,13809,13696,0.005485105,0.0060295877,0.00013164252,-165.0,0,48,-0.0002289461
z,0.41640554666519164,0.7433409094810486,4,8266,8452,-0.014854116,0.007733212,0.0003564988,-135.0,1,49,-0.0025080927
z,0.41640554666519164,0.7433409094810486,4,8239,8617,-0.029940251,0.007698888,0.00071856607,-105.0,2,50,-0.000110019
z,0.41640554666519164,0.7433409094810486,4,8397,8782,-0.02992134,0.0076261717,0.00071811216,-75.0,3,51,-0.0003917273
z,0.41640554666519164,0.7433409094810486,4,5441,5661,-0.02645694,0.009487403,0.0006349666,-45.0,4,52,-0.004359929
z,0.41640554666519164,0.7433409094810486,4,2617,2743,-0.03138513,0.013652231,0.00075324316,-15.0,5,53,0.00016029738
z,0.41640554666519164,0.7433409094810486,4,2587,2544,0.011188828,0.013959562,0.00026853188,15.0,6,54,0.0014264164
z,0.41640554666519164,0.7433409094810486,4,5684,5388,0.035693064,0.009497519,0.00085663353,45.0,7,55,0.00031191483
z,0.41640554666519164,0.7433409094810486,4,8768,8380,0.030209005,0.0076329955,0.0007250161,75.0,8,56,-0.0021104664
z,0.41640554666519164,0.7433409094810486,4,8587,8252,0.026561137,0.007703509,0.0006374673,105.0,9,57,0.0012721084
z,0.41640554666519164,0.7433409094810486,4,8542,8307,0.018621381,0.007702605,0.00044691315,135.0,10,58,-0.00011263788
z,0.41640554666519164,0.7433409094810486,4,14013,13641,0.017959869,0.0060124425,0.00043103684,165.0,11,59,-0.00034700707
pt,0.00048771032015793025,0.22684934735298157,0,10274,10563,-0.018517435,0.0069264057,0.00044441843,-165.0,0,0,0.001586061
pt,0.00048771032015793025,0.22684934735298157,0,7018,7283,-0.024739884,0.008359568,0.0005937572,-135.0,1,1,-0.0016352963
pt,0.00048771032015793025,0.22684934735298157,0,5702,5931,-0.026282214,0.009268385,0.00063077314,-105.0,2,2,9.8954886e-05
pt,0.00048771032015793025,0.22684934735298157,0,6080,6555,-0.050192233,0.008885147,0.0012046136,-75.0,3,3,0.0013387837
pt,0.00048771032015793025,0.22684934735298157,0,3891,4017,-0.021272672,0.011242642,0.00051054417,-45.0,4,4,-0.0012580082
pt,0.00048771032015793025,0.22684934735298157,0,2610,2551,0.015262875,0.013918181,0.000366309,-15.0,5,5,-0.00114852
pt,0.00048771032015793025,0.22684934735298157,0,2325,2327,-0.00057399546,0.014661556,1.3775892e-05,15.0,6,6,0.0017349636
pt,0.00048771032015793025,0.22684934735298157,0,3996,3881,0.019491944,0.011265152,0.00046780668,45.0,7,7,0.00039929152
pt,0.00048771032015793025,0.22684934735298157,0,6344,6194,0.015972804,0.008929568,0.0003833473,75.0,8,8,-0.0012088576
pt,0.00048771032015793025,0.22684934735298157,0,5852,5694,0.018270217,0.009304901,0.0004384852,105.0,9,9,0.0008078478
pt,0.00048771032015793025,0.22684934735298157,0,6950,6923,0.002598433,0.008490111,6.236239e-05,135.0,10,10,-0.0006473686
pt,0.00048771032015793025,0.22684934735298157,0,10488,10337,0.009680775,0.006929265,0.0002323386,165.0,11,11,0.001546301
