axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1802220493555069,0,1648,1675,-0.010848047,0.017346397,0.00026035315,-165.0,0,0
x,0.10681463778018951,0.1802220493555069,0,833,834,-0.00080090784,0.02449244,1.9221789e-05,-135.0,1,1
x,0.10681463778018951,0.1802220493555069,0,1286,1389,-0.051408105,0.019309165,0.0012337945,-105.0,2,2
x,0.10681463778018951,0.1802220493555069,0,844,830,0.011165824,0.024439663,0.00026797978,-75.0,3,3
x,0.10681463778018951,0.1802220493555069,0,776,833,-0.04729737,0.024902083,0.0011351369,-45.0,4,4
x,0.10681463778018951,0.1802220493555069,0,401,397,0.006692298,0.035398822,0.00016061516,-15.0,5,5
x,0.10681463778018951,0.1802220493555069,0,390,437,-0.07587706,0.03467316,0.0018210495,15.0,6,6
x,0.10681463778018951,0.1802220493555069,0,869,825,0.034678273,0.024281863,0.0008322786,45.0,7,7
x,0.10681463778018951,0.1802220493555069,0,804,782,0.01851986,0.025105791,0.00044447664,75.0,8,8
x,0.10681463778018951,0.1802220493555069,0,1448,1348,0.047750838,0.018890165,0.0011460201,105.0,9,9
x,0.10681463778018951,0.1802220493555069,0,842,884,-0.032488275,0.024057489,0.0007797186,135.0,10,10
x,0.10681463778018951,0.1802220493555069,0,1670,1581,0.03655032,0.017526744,0.0008772077,165.0,11,11
x,0.1802220493555069,0.23013362586498262,1,1765,1698,0.025830956,0.016987475,0.00061994296,-165.0,0,12
x,0.1802220493555069,0.23013362586498262,1,901,969,-0.048549578,0.023097595,0.0011651899,-135.0,1,13
x,0.1802220493555069,0.23013362586498262,1,1230,1313,-0.043576255,0.01981135,0.0010458301,-105.0,2,14
x,0.1802220493555069,0.23013362586498262,1,975,963,0.008266957,0.022714766,0.00019840695,-75.0,3,15
x,0.1802220493555069,0.23013362586498262,1,717,810,-0.081313394,0.02550586,0.0019515215,-45.0,4,16
x,0.1802220493555069,0.23013362586498262,1,318,374,-0.108043864,0.037791766,0.0025930528,-15.0,5,17
x,0.1802220493555069,0.23013362586498262,1,320,379,-0.112691976,0.037582535,0.0027046076,15.0,6,18
x,0.1802220493555069,0.23013362586498262,1,751,718,0.029992338,0.026079165,0.00071981613,45.0,7,19
x,0.1802220493555069,0.23013362586498262,1,975,901,0.052664388,0.023055816,0.0012639454,75.0,8,20
x,0.1802220493555069,0.23013362586498262,1,1259,1265,-0.0031738037,0.019904586,7.617129e-05,105.0,9,21
x,0.1802220493555069,0.23013362586498262,1,936,959,-0.016204543,0.022968804,0.00038890904,135.0,10,22
x,0.1802220493555069,0.23013362586498262,1,1678,1622,0.022656472,0.017403297,0.00054375536,165.0,11,23
x,0.23013362586498262,0.28005699515342714,2,1634,1777,-0.05597222,0.01709534,0.0013433333,-165.0,0,24
x,0.23013362586498262,0.28005699515342714,2,989,988,0.00067532295,0.022490367,1.620775e-05,-135.0,1,25
x,0.23013362586498262,0.28005699515342714,2,1155,1159,-0.0023078886,0.020788213,5.5389326e-05,-105.0,2,26
x,0.23013362586498262,0.28005699515342714,2,947,1019,-0.048895303,0.022526227,0.0011734873,-75.0,3,27
x,0.23013362586498262,0.28005699515342714,2,677,737,-0.056652624,0.026550777,0.001359663,-45.0,4,28
x,0.23013362586498262,0.28005699515342714,2,344,341,0.0058472124,0.038207382,0.0001403331,-15.0,5,29
x,0.23013362586498262,0.28005699515342714,2,357,290,0.1382575,0.038936496,0.00331818,15.0,6,30
x,0.23013362586498262,0.28005699515342714,2,741,751,-0.008948482,0.025887983,0.00021476357,45.0,7,31
x,0.23013362586498262,0.28005699515342714,2,1102,1025,0.04833274,0.021657504,0.0011599858,75.0,8,32
x,0.23013362586498262,0.28005699515342714,2,1172,1122,0.02910012,0.02086985,0.0006984029,105.0,9,33
x,0.23013362586498262,0.28005699515342714,2,1005,940,0.04461819,0.022652047,0.0010708366,135.0,10,34
x,0.23013362586498262,0.28005699515342714,2,1684,1736,-0.020299971,0.017096115,0.00048719932,165.0,11,35
x,0.28005699515342714,0.34023777246475223,3,1554,1693,-0.057154533,0.017520575,0.0013717088,-165.0,0,36
x,0.28005699515342714,0.34023777246475223,3,990,1039,-0.03224276,0.022188764,0.00077382626,-135.0,1,37
x,0.28005699515342714,0.34023777246475223,3,1086,1143,-0.03414153,0.021168578,0.0008193967,-105.0,2,38
x,0.28005699515342714,0.34023777246475223,3,1045,1121,-0.046846088,0.021463161,0.0011243061,-75.0,3,39
x,0.28005699515342714,0.34023777246475223,3,683,684,-0.0009766741,0.027046777,2.344018e-05,-45.0,4,40
x,0.28005699515342714,0.34023777246475223,3,347,346,0.0019265707,0.03798679,4.6237696e-05,-15.0,5,41
x,0.28005699515342714,0.34023777246475223,3,350,343,0.013485994,0.037983406,0.00032366387,15.0,6,42
