axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1802220493555069,0,1657,1588,0.028389161,0.017547593,0.0006813399,-165.0,0,0
x,0.10681463778018951,0.1802220493555069,0,860,832,0.022094076,0.024304897,0.0005302578,-135.0,1,1
x,0.10681463778018951,0.1802220493555069,0,1361,1319,0.02092342,0.019312456,0.0005021621,-105.0,2,2
x,0.10681463778018951,0.1802220493555069,0,849,827,0.017525356,0.024422847,0.00042060856,-75.0,3,3
x,0.10681463778018951,0.1802220493555069,0,831,896,-0.05025036,0.024032826,0.0012060086,-45.0,4,4
x,0.10681463778018951,0.1802220493555069,0,406,415,-0.014635836,0.0348965,0.00035126007,-15.0,5,5
x,0.10681463778018951,0.1802220493555069,0,402,376,0.04461819,0.035816032,0.0010708366,15.0,6,6
x,0.10681463778018951,0.1802220493555069,0,861,824,0.029317033,0.024350805,0.0007036088,45.0,7,7
x,0.10681463778018951,0.1802220493555069,0,868,863,0.0038564801,0.024035227,9.255552e-05,75.0,8,8
x,0.10681463778018951,0.1802220493555069,0,1359,1338,0.010395767,0.01925467,0.0002494984,105.0,9,9
x,0.10681463778018951,0.1802220493555069,0,841,899,-0.044503786,0.023949413,0.0010680909,135.0,10,10
x,0.10681463778018951,0.1802220493555069,0,1631,1674,-0.017370615,0.017391969,0.00041689476,165.0,11,11
x,0.1802220493555069,0.23013362586498262,1,1678,1715,-0.014559151,0.01716572,0.00034941963,-165.0,0,12
x,0.1802220493555069,0.23013362586498262,1,960,923,0.026234306,0.02303697,0.00062962336,-135.0,1,13
x,0.1802220493555069,0.23013362586498262,1,1248,1233,0.008072028,0.020075783,0.00019372867,-105.0,2,14
x,0.1802220493555069,0.23013362586498262,1,970,1036,-0.04392696,0.022305662,0.0010542471,-75.0,3,15
x,0.1802220493555069,0.23013362586498262,1,690,771,-0.07402067,0.026090467,0.0017764961,-45.0,4,16
x,0.1802220493555069,0.23013362586498262,1,366,364,0.003657845,0.037011415,8.7788285e-05,-15.0,5,17
x,0.1802220493555069,0.23013362586498262,1,359,341,0.03433149,0.037774168,0.00082395575,15.0,6,18
x,0.1802220493555069,0.23013362586498262,1,749,705,0.040402334,0.026203725,0.00096965604,45.0,7,19
x,0.1802220493555069,0.23013362586498262,1,956,945,0.007725538,0.022934854,0.00018541292,75.0,8,20
x,0.1802220493555069,0.23013362586498262,1,1333,1271,0.031788416,0.019586641,0.000762922,105.0,9,21
x,0.1802220493555069,0.23013362586498262,1,898,912,-0.010326845,0.023503771,0.00024784426,135.0,10,22
x,0.1802220493555069,0.23013362586498262,1,1708,1648,0.023869727,0.017257,0.00057287345,165.0,11,23
x,0.23013362586498262,0.28005699515342714,2,1652,1617,0.014294577,0.017488323,0.00034306984,-165.0,0,24
x,0.23013362586498262,0.28005699515342714,2,964,1087,-0.080067754,0.022010028,0.0019216262,-135.0,1,25
x,0.23013362586498262,0.28005699515342714,2,1033,1213,-0.1069993,0.020979479,0.0025679832,-105.0,2,26
