axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,shift
x,3,0.18927247524261476,0.17189051657915116,2092,2107,15.0,6,0.015431996,0.00011446555,0.004769398,42,0.0009443541
x,3,0.18927247524261476,0.17189051657915116,5421,5676,45.0,7,0.0094883945,0.0007363156,0.030679816,43,-0.00029538758
x,3,0.18927247524261476,0.17189051657915116,7892,8343,75.0,8,0.007842869,0.0008901304,0.037088767,44,-0.00064524263
x,3,0.18927247524261476,0.17189051657915116,13350,13783,105.0,9,0.006069494,0.00051135145,0.02130631,45,-0.00024030358
x,3,0.18927247524261476,0.17189051657915116,9052,9224,135.0,10,0.007396481,0.00030156205,0.012565086,46,0.00011834595
x,3,0.18927247524261476,0.17189051657915116,20187,20602,165.0,11,0.0049509485,0.00032601264,0.01358386,47,-0.0006089024
x,4,0.2076011449098587,0.18927247524261476,20731,20337,-165.0,0,0.0049341526,0.0003074129,-0.0128088705,48,9.164959e-05
x,4,0.2076011449098587,0.18927247524261476,9708,9468,-135.0,1,0.007220385,0.00040103536,-0.016709806,49,0.000276573
x,4,0.2076011449098587,0.18927247524261476,13184,12736,-105.0,2,0.006209646,0.0005538248,-0.023076035,50,-9.463355e-05
x,4,0.2076011449098587,0.18927247524261476,8877,8458,-75.0,3,0.0075912243,0.0007744967,-0.032270696,51,0.0006212853
x,4,0.2076011449098587,0.18927247524261476,5332,5125,-45.0,4,0.009775629,0.00063429703,-0.026429042,52,-0.001457449
x,4,0.2076011449098587,0.18927247524261476,2134,2041,-15.0,5,0.015469619,0.0007137661,-0.029740253,53,-0.0005091578
x,4,0.2076011449098587,0.18927247524261476,2101,2132,15.0,6,0.015369336,0.00023466205,0.009777585,54,-3.223121e-05
x,4,0.2076011449098587,0.18927247524261476,5244,5368,45.0,7,0.009706184,0.00037441554,0.015600648,55,0.00020693429
x,4,0.2076011449098587,0.18927247524261476,8471,8718,75.0,8,0.007625964,0.00046044288,0.01918512,56,0.0008043926
x,4,0.2076011449098587,0.18927247524261476,12942,12944,105.0,9,0.0062153777,2.4756796e-06,0.00010315332,57,5.1224808e-05
x,4,0.2076011449098587,0.18927247524261476,9622,9696,135.0,10,0.007194709,0.00012274363,0.005114318,58,-0.000497886
x,4,0.2076011449098587,0.18927247524261476,20130,20714,165.0,11,0.0049471688,0.00045815666,0.01908986,59,-0.0006059315
x,5,0.2276210516691208,0.2076011449098587,20791,20404,-165.0,0,0.0049265577,0.00030102037,-0.012542515,60,-8.916296e-05
x,5,0.2276210516691208,0.2076011449098587,10142,9907,-135.0,1,0.0070615564,0.00037558182,-0.015649242,61,-0.00031515025
x,5,0.2276210516691208,0.2076011449098587,12691,12145,-105.0,2,0.0063426686,0.0007044342,-0.029351423,62,0.00032721646
x,5,0.2276210516691208,0.2076011449098587,9155,8755,-75.0,3,0.007468941,0.00071563874,-0.02981828,63,-0.00032608956
x,5,0.2276210516691208,0.2076011449098587,5076,4924,-45.0,4,0.009997941,0.00048704943,-0.020293726,64,0.0006127693
x,5,0.2276210516691208,0.2076011449098587,2077,1989,-15.0,5,0.015675988,0.0006934972,-0.028895715,65,0.002383288
x,5,0.2276210516691208,0.2076011449098587,2121,2099,15.0,6,0.015393354,0.00016704736,-0.006960307,66,-0.0015395903
x,5,0.2276210516691208,0.2076011449098587,4998,5073,45.0,7,0.009964195,0.00023862616,0.009942757,67,0.0008946322
x,5,0.2276210516691208,0.2076011449098587,8492,8898,75.0,8,0.0075794747,0.0007480935,0.031170562,68,-0.00043787807
x,5,0.2276210516691208,0.2076011449098587,12453,12813,105.0,9,0.0062900363,0.00045655743,0.019023227,69,-1.1118129e-05
x,5,0.2276210516691208,0.2076011449098587,9965,10209,135.0,10,0.00703959,0.00038754952,0.016147897,70,-0.00041589886
x,5,0.2276210516691208,0.2076011449098587,20212,20483,165.0,11,0.004956925,0.00021338195,0.008890915,71,0.000169239
x,6,0.2506628155708313,0.2276210516691208,20797,20516,-165.0,0,0.0049197013,0.00021794604,-0.009081085,72,-0.00057592243
x,6,0.2506628155708313,0.2276210516691208,10659,10336,-135.0,1,0.0069000213,0.000492965,-0.020540208,73,0.0008113347
x,6,0.2506628155708313,0.2276210516691208,12055,11846,-105.0,2,0.0064678863,0.0002801945,-0.011674771,74,0.00016469229
x,6,0.2506628155708313,0.2276210516691208,9194,8620,-75.0,3,0.0074854344,0.0010324757,-0.04301982,75,-0.0010884069
x,6,0.2506628155708313,0.2276210516691208,4999,4798,-45.0,4,0.010099282,0.0006574041,-0.027391836,76,-0.00027047843
x,6,0.2506628155708313,0.2276210516691208,2115,2116,-15.0,5,0.015373702,7.5733215e-06,0.00031555505,77,0.00031332552
x,6,0.2506628155708313,0.2276210516691208,2027,2033,15.0,6,0.01569409,4.735378e-05,0.0019730742,78,-4.8479997e-06
x,6,0.2506628155708313,0.2276210516691208,4828,4904,45.0,7,0.010136204,0.0002502309,0.010426287,79,-0.0004556179
x,6,0.2506628155708313,0.2276210516691208,8596,9068,75.0,8,0.007519326,0.000856214,0.035675585,80,-0.00021810457
x,6,0.2506628155708313,0.2276210516691208,12031,12467,105.0,9,0.0063872226,0.0005702763,0.02376151,81,0.00043830276
x,6,0.2506628155708313,0.2276210516691208,10615,10710,135.0,10,0.0068477485,0.00014274601,0.0059477505,82,8.616829e-05
x,6,0.2506628155708313,0.2276210516691208,20056,20326,165.0,11,0.0049760966,0.00021424236,0.008926765,83,0.00026002154
x,7,0.2798870980739594,0.2506628155708313,20281,20185,-165.0,0,0.0049711023,7.601694e-05,-0.0031673724,84,0.00093463133
x,7,0.2798870980739594,0.2506628155708313,11276,10824,-135.0,1,0.00672422,0.0006553534,-0.027306393,85,0.00027203932
x,7,0.2798870980739594,0.2506628155708313,12005,11596,-105.0,2,0.0065075653,0.00055529317,-0.023137216,86,-5.669333e-05
