axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
x,0.2737313747406006,0.33397098183631896,3,5995,5663,0.03802176,0.0092549445,0.0009125222,45.0,7,43,-0.0010987818
x,0.2737313747406006,0.33397098183631896,3,9186,8636,0.04120258,0.007484328,0.0009888619,75.0,8,44,0.0057439506
x,0.2737313747406006,0.33397098183631896,3,9188,8914,0.020208877,0.007431013,0.00048501304,105.0,9,45,-0.0057273377
x,0.2737313747406006,0.33397098183631896,3,8939,8711,0.017246792,0.00752598,0.000413923,135.0,10,46,-0.0034782998
x,0.2737313747406006,0.33397098183631896,3,14385,14073,0.01463755,0.0059272232,0.00035130122,165.0,11,47,-0.004512594
x,0.33397098183631896,0.6021702885627747,4,15370,15115,0.0111679165,0.005727035,0.00026803,-165.0,0,48,-0.007805381
x,0.33397098183631896,0.6021702885627747,4,9684,10100,-0.028073553,0.0071067614,0.00067376526,-135.0,1,49,-0.0052884817
x,0.33397098183631896,0.6021702885627747,4,9227,9774,-0.03843519,0.007249211,0.00092244457,-105.0,2,50,-0.0076576695
x,0.33397098183631896,0.6021702885627747,4,9310,10041,-0.050435014,0.0071795173,0.0012104403,-75.0,3,51,-0.0014613792
x,0.33397098183631896,0.6021702885627747,4,6242,6623,-0.0395397,0.008809583,0.00094895274,-45.0,4,52,-0.0068110935
x,0.33397098183631896,0.6021702885627747,4,3061,3250,-0.039983593,0.012577765,0.00095960626,-15.0,5,53,0.01937734
x,0.33397098183631896,0.6021702885627747,4,3011,3035,-0.0052998215,0.012860559,0.00012719572,15.0,6,54,0.010745708
x,0.33397098183631896,0.6021702885627747,4,6667,6267,0.04129004,0.00878543,0.000990961,45.0,7,55,0.0028633177
x,0.33397098183631896,0.6021702885627747,4,9649,9444,0.014335006,0.0072363284,0.00034404013,75.0,8,56,0.014563556
x,0.33397098183631896,0.6021702885627747,4,9847,9185,0.04643995,0.0072408402,0.0011145588,105.0,9,57,-0.0032651722
x,0.33397098183631896,0.6021702885627747,4,10158,9871,0.019131139,0.0070646536,0.00045914733,135.0,10,58,0.0057769176
x,0.33397098183631896,0.6021702885627747,4,15261,15116,0.006372961,0.0057374476,0.00015295108,165.0,11,59,0.005753954
z,0.12744246423244476,0.2507466971874237,0,14569,14683,-0.0052031633,0.005846774,0.00012487592,-165.0,0,0,-0.0016624047
