,axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
38,x,0.2737313747406006,0.33397098183631896,3,1541,1665,-0.008173643270273437,0.025930696544919876,0.0012393317999999998,-105.0,2,38
39,x,0.2737313747406006,0.33397098183631896,3,1434,1605,-0.05530947728890625,0.025892985466611923,0.0018029963,-75.0,3,39
40,x,0.2737313747406006,0.33397098183631896,3,1013,1045,-0.0505581956296875,0.03589300035449107,0.00049823476,-45.0,4,40
41,x,0.2737313747406006,0.33397098183631896,3,507,533,0.09587452146796874,0.04858192277758422,0.0008010681,-15.0,5,41
42,x,0.2737313747406006,0.33397098183631896,3,470,458,0.01748519792421875,0.051694156100105124,0.0004143456,15.0,6,42
43,x,0.2737313747406006,0.33397098183631896,3,1094,1006,0.031109296133671877,0.03442300041358029,0.0013427426999999999,45.0,7,43
44,x,0.2737313747406006,0.33397098183631896,3,1652,1510,0.0671329546953125,0.02860687679781763,0.0014389838,75.0,8,44
45,x,0.2737313747406006,0.33397098183631896,3,1557,1546,0.03053351509296875,0.026800957559453727,0.00011359004999999999,105.0,9,45
46,x,0.2737313747406006,0.33397098183631896,3,1514,1486,0.017368771368320313,0.02942249782236256,0.0002990654,135.0,10,46
47,x,0.2737313747406006,0.33397098183631896,3,2451,2387,0.016340470136757813,0.023561418212275777,0.00042388059,165.0,11,47
48,x,0.33397098183631896,0.6021702885627747,4,2411,2383,0.02896623873644531,0.021503369466497398,0.00018714981,-165.0,0,48
49,x,0.33397098183631896,0.6021702885627747,4,1532,1566,0.002611643521875,0.028964722486323098,0.00035166318,-135.0,1,49
50,x,0.33397098183631896,0.6021702885627747,4,1477,1647,-0.039770624631640626,0.02855394221843279,0.0017436821,-105.0,2,50
51,x,0.33397098183631896,0.6021702885627747,4,1524,1618,-0.02987605219191406,0.029334580097215467,0.0009586302,-75.0,3,51
52,x,0.33397098183631896,0.6021702885627747,4,998,1049,-0.0338661049359375,0.035974637936193765,0.0007983286599999999,-45.0,4,52
53,x,0.33397098183631896,0.6021702885627747,4,498,547,-0.023887160760937498,0.048624147105819845,0.0015024818,-15.0,5,53
54,x,0.33397098183631896,0.6021702885627747,4,491,473,0.0454259789578125,0.04962632006051198,0.0005983081,15.0,6,54
55,x,0.33397098183631896,0.6021702885627747,4,1127,1046,0.058698137936718756,0.033285241185226556,0.0011944135,45.0,7,55
56,x,0.33397098183631896,0.6021702885627747,4,1480,1465,0.027315741011171877,0.028940433342031713,0.00016320571000000002,75.0,8,56
57,x,0.33397098183631896,0.6021702885627747,4,1570,1508,0.07753897705859375,0.029505370543113446,0.000645435,105.0,9,57
58,x,0.33397098183631896,0.6021702885627747,4,1625,1606,0.02581100936886719,0.027077233671455647,0.00018842827,135.0,10,58
59,x,0.33397098183631896,0.6021702885627747,4,2415,2409,0.014017889926015626,0.021803142708150505,3.9854134e-05,165.0,11,59
60,z,0.12744246423244476,0.2507466971874237,0,2763,2756,-0.007840501541640624,0.02192898584744514,4.0641255000000004e-05,-165.0,0,0
61,z,0.12744246423244476,0.2507466971874237,0,1772,1879,-0.03554247383222656,0.026520050502300815,0.00093907735,-135.0,1,1
62,z,0.12744246423244476,0.2507466971874237,0,2104,2237,-0.008286864893671874,0.023781584943661723,0.0009817282000000001,-105.0,2,2
63,z,0.12744246423244476,0.2507466971874237,0,1526,1560,0.007950180131484375,0.027001310257004765,0.00035303065999999996,-75.0,3,3
64,z,0.12744246423244476,0.2507466971874237,0,1449,1556,-0.010924798923398437,0.02860802870041172,0.0011409555,-45.0,4,4
65,z,0.12744246423244476,0.2507466971874237,0,1160,1080,0.019354629868984376,0.03276631008069098,0.0011443830000000001,-15.0,5,5
66,z,0.12744246423244476,0.2507466971874237,0,1097,1068,0.014663163747265623,0.03248180530715031,0.00042920967000000004,15.0,6,6
67,z,0.12744246423244476,0.2507466971874237,0,1529,1421,0.052883171648437505,0.028076188532754433,0.0011730896,45.0,7,7
68,z,0.12744246423244476,0.2507466971874237,0,1535,1473,0.0011353515109374997,0.027034111337818835,0.000660455,75.0,8,8
69,z,0.12744246423244476,0.2507466971874237,0,2140,2046,-0.0008527418544140624,0.022263395861825762,0.0007195452,105.0,9,9
70,z,0.12744246423244476,0.2507466971874237,0,1735,1687,0.022626269867773437,0.02528448140421758,0.00044945959999999997,135.0,10,10
71,z,0.12744246423244476,0.2507466971874237,0,3050,2929,-0.006678875198867187,0.019513275467125016,0.0006484645400000001,165.0,11,11
72,z,0.2507466971874237,0.3173189461231232,1,2769,2936,-0.0200655263265625,0.018330557399618388,0.0009379728,-165.0,0,12
73,z,0.2507466971874237,0.3173189461231232,1,1784,1807,-0.05270206274375,0.026282150666308002,0.00020523048,-135.0,1,13
74,z,0.2507466971874237,0.3173189461231232,1,2182,2343,-0.024072576473046874,0.023204362638300315,0.0011400835,-105.0,2,14
75,z,0.2507466971874237,0.3173189461231232,1,1547,1757,-0.053155982875781244,0.02779069288763831,0.0020366139,-75.0,3,15
76,z,0.2507466971874237,0.3173189461231232,1,1493,1476,-0.014884971135156248,0.02947956354661696,0.0001834713,-45.0,4,16
77,z,0.2507466971874237,0.3173189461231232,1,793,809,0.041707569900781255,0.04088731268550958,0.00032002720000000003,-15.0,5,17
78,z,0.2507466971874237,0.3173189461231232,1,828,782,0.024687756758203123,0.039664395994307274,0.00091550645,15.0,6,18
79,z,0.2507466971874237,0.3173189461231232,1,1507,1435,0.06234523483894531,0.02783107024134622,0.0007841863000000001,45.0,7,19
80,z,0.2507466971874237,0.3173189461231232,1,1704,1651,-0.0036765589125,0.02608449269429685,0.000506189,75.0,8,20
81,z,0.2507466971874237,0.3173189461231232,1,2327,2172,0.0487746815203125,0.02257169857137738,0.0011039391,105.0,9,21
82,z,0.2507466971874237,0.3173189461231232,1,1766,1788,0.06349654933242188,0.027192415960523138,0.00019835112000000002,135.0,10,22
83,z,0.2507466971874237,0.3173189461231232,1,2805,2824,-0.00600126134328125,0.020595988913622753,0.00010815628999999999,165.0,11,23
84,z,0.3173189461231232,0.3753333985805512,2,2898,3106,0.01875149826765625,0.0207622643507641,0.0011100745,-165.0,0,24
85,z,0.3173189461231232,0.3753333985805512,2,1690,1804,-0.004744274507539063,0.02698247997663028,0.0010454695,-135.0,1,25
86,z,0.3173189461231232,0.3753333985805512,2,2176,2282,-0.016091406082929686,0.021774124154485,0.00076189515,-105.0,2,26
87,z,0.3173189461231232,0.3753333985805512,2,1743,1762,-0.069413459809375,0.028435476365864673,0.00017369806,-75.0,3,27
88,z,0.3173189461231232,0.3753333985805512,2,1264,1437,-0.077169816665625,0.03056186425295904,0.0020523479000000002,-45.0,4,28
89,z,0.3173189461231232,0.3753333985805512,2,650,678,-0.002452707503125,0.0435132537224534,0.0006755995599999999,-15.0,5,29
90,z,0.3173189461231232,0.3753333985805512,2,662,679,0.06315406769687501,0.04443054762085703,0.00040620903,15.0,6,30
91,z,0.3173189461231232,0.3753333985805512,2,1468,1364,0.03754411685664062,0.026286679820567746,0.0011767101,45.0,7,31
92,z,0.3173189461231232,0.3753333985805512,2,1771,1683,0.06344349558789061,0.026453411645303796,0.00081637513,75.0,8,32
93,z,0.3173189461231232,0.3753333985805512,2,2342,2242,0.03771274337851562,0.023574131519397936,0.0006990122999999999,105.0,9,33
94,z,0.3173189461231232,0.3753333985805512,2,1751,1767,-0.009106863357109375,0.026393015627352204,0.00014573155000000002,135.0,10,34
95,z,0.3173189461231232,0.3753333985805512,2,3024,2981,0.004034130529492188,0.01995632630807111,0.00022944833,165.0,11,35
96,z,0.3753333985805512,0.444266676902771,3,3117,3148,-0.00013094457812499994,0.01980401698287124,0.00015855138000000002,-165.0,0,36
97,z,0.3753333985805512,0.444266676902771,3,1731,1780,-0.02113619672890625,0.02794348486940947,0.0004471927,-135.0,1,37
98,z,0.3753333985805512,0.444266676902771,3,2093,2260,-0.012789347459570312,0.02279451906285468,0.0012292982,-105.0,2,38
99,z,0.3753333985805512,0.444266676902771,3,1728,1899,-0.04508154984746094,0.024705595901057024,0.0015106992000000002,-75.0,3,39
100,z,0.3753333985805512,0.444266676902771,3,1217,1304,-0.05831208280558594,0.030309745456779422,0.001105798,-45.0,4,40
101,z,0.3753333985805512,0.444266676902771,3,541,526,-0.019224373733984376,0.04519176952578257,0.00045046,-15.0,5,41
102,z,0.3753333985805512,0.444266676902771,3,506,479,-0.0075926398652343755,0.045552054086615515,0.0008783285,15.0,6,42
103,z,0.3753333985805512,0.444266676902771,3,1303,1245,0.04221393349726563,0.031967602869396414,0.0007293869,45.0,7,43
104,z,0.3753333985805512,0.444266676902771,3,1853,1776,0.04421563510289062,0.024890757916781078,0.0006798814,75.0,8,44
105,z,0.3753333985805512,0.444266676902771,3,2254,2075,0.020328334443906252,0.027312424035951754,0.0013249359,105.0,9,45
106,z,0.3753333985805512,0.444266676902771,3,1791,1797,-0.023322797063671873,0.02762055159110969,5.3583149999999995e-05,135.0,10,46
107,z,0.3753333985805512,0.444266676902771,3,3177,3067,0.03245552764269531,0.021401652595741054,0.0005644939,165.0,11,47
108,z,0.444266676902771,0.7958319783210754,4,3187,3157,0.021108861674726562,0.021049218731395265,0.00015152611000000002,-165.0,0,48
109,z,0.444266676902771,0.7958319783210754,4,1835,1992,-0.02800615613574219,0.02573078052838955,0.0013145304,-135.0,1,49
110,z,0.444266676902771,0.7958319783210754,4,1876,2019,-0.016232845658242186,0.0253789976515064,0.001176408,-105.0,2,50
111,z,0.444266676902771,0.7958319783210754,4,1933,1967,-0.004415926827070312,0.026683609320949566,0.00027934682999999997,-75.0,3,51
112,z,0.444266676902771,0.7958319783210754,4,1167,1178,-0.05569631816015625,0.031847932847611296,0.00015030701,-45.0,4,52
113,z,0.444266676902771,0.7958319783210754,4,569,662,-0.051206738404687493,0.048500237122614476,0.0024207744000000002,-15.0,5,53
114,z,0.444266676902771,0.7958319783210754,4,577,526,-0.005548626523046876,0.050146630812816416,0.0014815766,15.0,6,54
115,z,0.444266676902771,0.7958319783210754,4,1298,1240,0.01118667900703125,0.034516084492127126,0.0007322609,45.0,7,55
116,z,0.444266676902771,0.7958319783210754,4,2030,1915,0.06913378459375,0.026186523216951803,0.0009340717999999999,75.0,8,56
117,z,0.444266676902771,0.7958319783210754,4,1880,1866,0.0221670335265625,0.029063276858544228,0.0001197539,105.0,9,57
118,z,0.444266676902771,0.7958319783210754,4,1969,1943,0.07329595387148437,0.025402734408333655,0.00021296287999999998,135.0,10,58
119,z,0.444266676902771,0.7958319783210754,4,3189,3188,0.032074485405859374,0.020177013560432878,5.024733e-06,165.0,11,59
120,pt,0.00048771032015793025,0.2314211696386337,0,2441,2455,0.011436673309179688,0.021522696016643438,9.162543600000001e-05,-165.0,0,0
121,pt,0.00048771032015793025,0.2314211696386337,0,1705,1687,-0.017787330154453124,0.027789660575809904,0.00017003804,-135.0,1,1
122,pt,0.00048771032015793025,0.2314211696386337,0,1384,1457,-0.015271242344375,0.030157405573717558,0.0008233434599999999,-105.0,2,2
123,pt,0.00048771032015793025,0.2314211696386337,0,1445,1593,-0.054797964548828126,0.028661041252087793,0.0015610016,-75.0,3,3
124,pt,0.00048771032015793025,0.2314211696386337,0,982,976,-0.028761673994140625,0.038473935606287465,9.819015999999999e-05,-45.0,4,4
125,pt,0.00048771032015793025,0.2314211696386337,0,658,665,-0.004467009178515626,0.04836985013161658,0.00016953821,-15.0,5,5
126,pt,0.00048771032015793025,0.2314211696386337,0,568,528,0.083959632940625,0.046236678795610504,0.0011694424,15.0,6,6
127,pt,0.00048771032015793025,0.2314211696386337,0,977,988,0.05861699536875,0.03390905755992069,0.00017937402,45.0,7,7
128,pt,0.00048771032015793025,0.2314211696386337,0,1529,1437,-0.02271458691675781,0.029022513270497197,0.0009939078,75.0,8,8
129,pt,0.00048771032015793025,0.2314211696386337,0,1422,1370,0.06158752135273437,0.031103194582292423,0.00059678423,105.0,9,9
130,pt,0.00048771032015793025,0.2314211696386337,0,1591,1710,-0.009689508488046875,0.025907223507277206,0.00115513,135.0,10,10
131,pt,0.00048771032015793025,0.2314211696386337,0,2429,2382,-0.0158946667534375,0.02200477679254806,0.00031303428,165.0,11,11
132,pt,0.2314211696386337,0.3282289385795593,1,2466,2652,-0.005262490173984375,0.021831479113912738,0.001164507,-165.0,0,12
133,pt,0.2314211696386337,0.3282289385795593,1,1458,1502,-0.04094303178203125,0.029663813198928506,0.0004763107599999999,-135.0,1,13
134,pt,0.2314211696386337,0.3282289385795593,1,1606,1697,-0.03375763124308594,0.026547126928750366,0.00088279985,-105.0,2,14
135,pt,0.2314211696386337,0.3282289385795593,1,1711,1755,-0.038827242913281254,0.02646193764360493,0.00040677434,-75.0,3,15
136,pt,0.2314211696386337,0.3282289385795593,1,956,1008,-0.06480640491171875,0.03236531126773684,0.00084838166,-45.0,4,16
137,pt,0.2314211696386337,0.3282289385795593,1,217,216,-0.031282824107812496,0.06840967980288976,7.400166999999999e-05,-15.0,5,17
138,pt,0.2314211696386337,0.3282289385795593,1,229,194,-0.04078686613203125,0.07579451637628012,0.0026512893,15.0,6,18
139,pt,0.2314211696386337,0.3282289385795593,1,1102,970,0.020461516631210937,0.035869255994184224,0.0020413317,45.0,7,19
140,pt,0.2314211696386337,0.3282289385795593,1,1760,1683,0.056283826980859375,0.025631020212368485,0.00071661046,75.0,8,20
141,pt,0.2314211696386337,0.3282289385795593,1,1738,1590,0.03159688488523438,0.028977380631384345,0.0014249769,105.0,9,21
142,pt,0.2314211696386337,0.3282289385795593,1,1510,1462,0.005364469233359375,0.02814886020723808,0.0005175137000000001,135.0,10,22
143,pt,0.2314211696386337,0.3282289385795593,1,2571,2487,0.032148716250273435,0.021389267237053287,0.0005321449,165.0,11,23
144,pt,0.3282289385795593,0.418657124042511,2,2399,2517,-0.004570199116601562,0.022970789978242253,0.0007691296000000001,-165.0,0,24
145,pt,0.3282289385795593,0.418657124042511,2,1314,1367,-0.045652831459023435,0.028981282271415946,0.0006334443499999999,-135.0,1,25
146,pt,0.3282289385795593,0.418657124042511,2,1711,1850,0.008757451555234375,0.027242949355744502,0.001250755,-105.0,2,26
147,pt,0.3282289385795593,0.418657124042511,2,1480,1521,-0.047197646834374996,0.02686589752654444,0.0004377713,-75.0,3,27
148,pt,0.3282289385795593,0.418657124042511,2,1038,1058,-0.049720827291171873,0.03175287951558042,0.00030575116,-45.0,4,28
149,pt,0.3282289385795593,0.418657124042511,2,411,457,-0.0062978835796875,0.05060676505233913,0.0016981168,-15.0,5,29
150,pt,0.3282289385795593,0.418657124042511,2,450,483,-0.03388385636484375,0.05427405883889797,0.0011333439,15.0,6,30
151,pt,0.3282289385795593,0.418657124042511,2,1118,1067,0.03170325575144531,0.03177550016029089,0.00074790796,45.0,7,31
152,pt,0.3282289385795593,0.418657124042511,2,1574,1513,0.06684461993515625,0.030245199248868954,0.00063317333,75.0,8,32
153,pt,0.3282289385795593,0.418657124042511,2,1875,1692,-0.0019144536341796875,0.02781687370273367,0.0016439076,105.0,9,33
154,pt,0.3282289385795593,0.418657124042511,2,1389,1382,0.07194004270078125,0.03001756922844168,8.094517e-05,135.0,10,34
155,pt,0.3282289385795593,0.418657124042511,2,2499,2474,0.012369942639921874,0.02273695390391793,0.00016108346000000002,165.0,11,35
156,pt,0.418657124042511,0.5319416642189025,3,2423,2416,0.015691952674921877,0.023264360015630432,4.6352357e-05,-165.0,0,36
157,pt,0.418657124042511,0.5319416642189025,3,1303,1384,0.007678272922460939,0.03157210838231583,0.0009659325,-135.0,1,37
158,pt,0.418657124042511,0.5319416642189025,3,1826,1962,-0.037863898040624996,0.0251139839754513,0.0011504252000000001,-105.0,2,38
159,pt,0.418657124042511,0.5319416642189025,3,1197,1358,-0.024255312378515626,0.029917506028983236,0.0020191304,-75.0,3,39
160,pt,0.418657124042511,0.5319416642189025,3,1035,1161,-0.08869917484375,0.035086196787560184,0.0018385168,-45.0,4,40
161,pt,0.418657124042511,0.5319416642189025,3,573,613,-0.0073088143765625,0.04201698064456284,0.0010806988,-15.0,5,41
162,pt,0.418657124042511,0.5319416642189025,3,574,572,-0.015696921572265626,0.044827754785556034,5.5920984e-05,15.0,6,42
163,pt,0.418657124042511,0.5319416642189025,3,1192,1064,0.0685451046328125,0.03134005470600415,0.0018180269,45.0,7,43
164,pt,0.418657124042511,0.5319416642189025,3,1353,1259,0.07474941933867188,0.031258571113673396,0.0011531455000000001,75.0,8,44
165,pt,0.418657124042511,0.5319416642189025,3,1873,1802,0.059913192622265625,0.027422583116252782,0.0006190567,105.0,9,45
166,pt,0.418657124042511,0.5319416642189025,3,1435,1362,0.041649636547578126,0.033091335611760184,0.0008362956,135.0,10,46
167,pt,0.418657124042511,0.5319416642189025,3,2398,2478,0.004532439624726563,0.021192968420028952,0.0005257214,165.0,11,47
168,pt,0.5319416642189025,1.2094560861587524,4,2268,2331,0.01650182050078125,0.021744949822102632,0.0004389414,-165.0,0,48
169,pt,0.5319416642189025,1.2094560861587524,4,1275,1456,-0.02242068544390625,0.030150908736734226,0.0021236665,-135.0,1,49
170,pt,0.5319416642189025,1.2094560861587524,4,1820,1963,-0.008394649484414062,0.026914353455518878,0.0012112369,-105.0,2,50
171,pt,0.5319416642189025,1.2094560861587524,4,1123,1178,-0.04487832306691406,0.033743118745354996,0.00076590606,-75.0,3,51
172,pt,0.5319416642189025,1.2094560861587524,4,1146,1217,-0.010444339534375,0.029270421446380125,0.0009627733,-45.0,4,52
173,pt,0.5319416642189025,1.2094560861587524,4,701,733,0.015177173063671874,0.039353471797266656,0.00071503985,-15.0,5,53
174,pt,0.5319416642189025,1.2094560861587524,4,758,696,0.057316899065625,0.040817152625529006,0.0013663335000000001,15.0,6,54
175,pt,0.5319416642189025,1.2094560861587524,4,1204,1216,0.019998755699609377,0.0301087207450597,0.00015888954,45.0,7,55
176,pt,0.5319416642189025,1.2094560861587524,4,1156,1145,0.03619459559726563,0.03720821612276774,0.0001531812,75.0,8,56
177,pt,0.5319416642189025,1.2094560861587524,4,1915,1921,0.0124520218171875,0.02772907927760955,5.0118959999999996e-05,105.0,9,57
178,pt,0.5319416642189025,1.2094560861587524,4,1359,1396,0.039964380679687495,0.02966698684431766,0.00043033782,135.0,10,58
179,pt,0.5319416642189025,1.2094560861587524,4,2318,2262,0.028935584590781247,0.024521960141852883,0.00039178875,165.0,11,59
180,q2,1.0000007152557373,1.286751890182495,0,2393,2458,0.024710896792734374,0.02272968543227386,0.00042935004,-165.0,0,0
181,q2,1.0000007152557373,1.286751890182495,0,1245,1295,-0.012301339075117186,0.03289776431990102,0.00063076225,-135.0,1,1
182,q2,1.0000007152557373,1.286751890182495,0,1893,1961,0.010023108128398437,0.027387515600471122,0.0005653619999999999,-105.0,2,2
183,q2,1.0000007152557373,1.286751890182495,0,1280,1300,-0.010438804197656248,0.03211794214197784,0.00024839322,-75.0,3,3
184,q2,1.0000007152557373,1.286751890182495,0,1099,1171,-0.09237865100390624,0.02929252164139605,0.0010163330000000001,-45.0,4,4
185,q2,1.0000007152557373,1.286751890182495,0,535,567,-0.052943446374609376,0.04539070500691303,0.0009304601699999999,-15.0,5,5
186,q2,1.0000007152557373,1.286751890182495,0,599,564,-0.052451606951171875,0.05030571363235884,0.0009643123500000001,15.0,6,6
187,q2,1.0000007152557373,1.286751890182495,0,1166,1120,-0.0020459827103906257,0.03097243054190374,0.0006447792400000001,45.0,7,7
188,q2,1.0000007152557373,1.286751890182495,0,1352,1285,0.024260299100390625,0.032479857181329445,0.00081413065,75.0,8,8
189,q2,1.0000007152557373,1.286751890182495,0,1943,1822,0.0167438437453125,0.028002927529861093,0.0010297927,105.0,9,9
190,q2,1.0000007152557373,1.286751890182495,0,1253,1309,0.03148213500785156,0.03108911460130087,0.00070038735,135.0,10,10
191,q2,1.0000007152557373,1.286751890182495,0,2515,2452,0.036629394500781245,0.022839040401802888,0.0004064207,165.0,11,11
192,q2,1.286751890182495,1.5113645553588868,1,2452,2532,-0.012641759160195313,0.02268014703838538,0.00051432947,-165.0,0,12
193,q2,1.286751890182495,1.5113645553588868,1,1367,1441,-0.046976466187343746,0.031189213421402958,0.00084443076,-135.0,1,13
194,q2,1.286751890182495,1.5113645553588868,1,1676,1770,-0.013851132598203125,0.026265163910997487,0.0008740615400000001,-105.0,2,14
195,q2,1.286751890182495,1.5113645553588868,1,1383,1495,-0.0299208402921875,0.027610824173827698,0.0012469719,-75.0,3,15
196,q2,1.286751890182495,1.5113645553588868,1,1041,1136,-0.0010405689990624998,0.029959551380413004,0.0013982814999999999,-45.0,4,16
197,q2,1.286751890182495,1.5113645553588868,1,543,532,0.020403999533203127,0.04762789300869255,0.00032787904,-15.0,5,17
198,q2,1.286751890182495,1.5113645553588868,1,510,519,0.12991476777109376,0.049841397713344206,0.00028025705000000003,15.0,6,18
199,q2,1.286751890182495,1.5113645553588868,1,1141,1048,0.07448141150878906,0.03210034968104279,0.00136134,45.0,7,19
200,q2,1.286751890182495,1.5113645553588868,1,1544,1494,0.07790224814492187,0.03042710182081752,0.0005273654,75.0,8,20
201,q2,1.286751890182495,1.5113645553588868,1,1768,1671,-0.0002157886578125004,0.02818807997219601,0.0009037929699999999,105.0,9,21
202,q2,1.286751890182495,1.5113645553588868,1,1420,1435,0.04032779413515625,0.028329647239540533,0.00016835055,135.0,10,22
203,q2,1.286751890182495,1.5113645553588868,1,2416,2420,-0.010949253835898436,0.02137793334721342,2.6503494e-05,165.0,11,23
204,q2,1.5113645553588868,1.797568678855896,2,2413,2476,0.013447007349375,0.02188045274529564,0.0004129048,-165.0,0,24
205,q2,1.5113645553588868,1.797568678855896,2,1440,1588,-0.024410059388671874,0.02748942832102229,0.0015661569,-135.0,1,25
206,q2,1.5113645553588868,1.797568678855896,2,1625,1726,-0.03770788291757812,0.027586279916200083,0.0009657759,-105.0,2,26
207,q2,1.5113645553588868,1.797568678855896,2,1409,1468,-0.07959978971289063,0.02982321098515405,0.0006571153,-75.0,3,27
208,q2,1.5113645553588868,1.797568678855896,2,1038,1062,-0.04861754187671875,0.03626423397302038,0.00036620256000000003,-45.0,4,28
209,q2,1.5113645553588868,1.797568678855896,2,511,518,-1.7235650390624597e-05,0.04538344933293826,0.0002179777,-15.0,5,29
210,q2,1.5113645553588868,1.797568678855896,2,511,490,-0.07760643273984374,0.049345794692321844,0.00067222497,15.0,6,30
211,q2,1.5113645553588868,1.797568678855896,2,1136,1050,0.04425200088710937,0.03416430414699199,0.0012606012,45.0,7,31
212,q2,1.5113645553588868,1.797568678855896,2,1490,1426,0.0263669893146875,0.0303175662887471,0.0007032697,75.0,8,32
213,q2,1.5113645553588868,1.797568678855896,2,1738,1663,0.03283770490875,0.02830735242943992,0.0007066169599999999,105.0,9,33
