axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index
x,0.10681463778018951,0.1802220493555069,0,1655,1666,-0.0044222367,0.017352471,0.00010613368,-165.0,0,0
x,0.10681463778018951,0.1802220493555069,0,861,862,-0.0007748772,0.024091134,1.8597053e-05,-135.0,1,1
x,0.10681463778018951,0.1802220493555069,0,1372,1398,-0.012531751,0.018998792,0.000300762,-105.0,2,2
x,0.10681463778018951,0.1802220493555069,0,800,812,-0.00993881,0.024905544,0.00023853144,-75.0,3,3
x,0.10681463778018951,0.1802220493555069,0,799,881,-0.06516625,0.024345644,0.00156399,-45.0,4,4
x,0.10681463778018951,0.1802220493555069,0,407,382,0.042303972,0.03556907,0.0010152954,-15.0,5,5
x,0.10681463778018951,0.1802220493555069,0,405,385,0.03380034,0.035558075,0.0008112082,15.0,6,6
x,0.10681463778018951,0.1802220493555069,0,877,819,0.04565836,0.024256824,0.0010958007,45.0,7,7
x,0.10681463778018951,0.1802220493555069,0,840,794,0.037585814,0.024721054,0.00090205955,75.0,8,8
x,0.10681463778018951,0.1802220493555069,0,1342,1273,0.035228614,0.019543147,0.00084548676,105.0,9,9
x,0.10681463778018951,0.1802220493555069,0,862,867,-0.0038609414,0.024049126,9.2662594e-05,135.0,10,10
x,0.10681463778018951,0.1802220493555069,0,1694,1635,0.023662271,0.017326925,0.0005678945,165.0,11,11
x,0.1802220493555069,0.23013362586498262,1,1626,1669,-0.017423332,0.017418323,0.00041815997,-165.0,0,12
x,0.1802220493555069,0.23013362586498262,1,931,1009,-0.05367982,0.022671096,0.0012883157,-135.0,1,13
x,0.1802220493555069,0.23013362586498262,1,1185,1279,-0.05093371,0.020119425,0.0012224091,-105.0,2,14
x,0.1802220493555069,0.23013362586498262,1,917,1032,-0.07877786,0.022580953,0.0018906686,-75.0,3,15
x,0.1802220493555069,0.23013362586498262,1,747,751,-0.003565056,0.025836956,8.556135e-05,-45.0,4,16
x,0.1802220493555069,0.23013362586498262,1,336,357,-0.040457986,0.037955757,0.0009709917,-15.0,5,17
x,0.1802220493555069,0.23013362586498262,1,351,351,0.0,0.037742566,0.0,15.0,6,18
x,0.1802220493555069,0.23013362586498262,1,737,687,0.046878982,0.026470812,0.0011250955,45.0,7,19
x,0.1802220493555069,0.23013362586498262,1,1004,902,0.071448885,0.022846896,0.0017147732,75.0,8,20
x,0.1802220493555069,0.23013362586498262,1,1267,1196,0.038486827,0.020134734,0.00092368387,105.0,9,21
x,0.1802220493555069,0.23013362586498262,1,925,929,-0.0028805037,0.023224339,6.913209e-05,135.0,10,22
x,0.1802220493555069,0.23013362586498262,1,1639,1654,-0.006081598,0.017425936,0.00014595834,165.0,11,23
x,0.23013362586498262,0.28005699515342714,2,1640,1683,-0.017276522,0.017344829,0.00041463654,-165.0,0,24
x,0.23013362586498262,0.28005699515342714,2,953,1051,-0.06528998,0.02229069,0.0015669595,-135.0,1,25
x,0.23013362586498262,0.28005699515342714,2,1144,1243,-0.05537337,0.02043652,0.0013289609,-105.0,2,26
x,0.23013362586498262,0.28005699515342714,2,965,1012,-0.031740177,0.022479042,0.00076176424,-75.0,3,27
x,0.23013362586498262,0.28005699515342714,2,685,737,-0.048822712,0.026486952,0.0011717451,-45.0,4,28
x,0.23013362586498262,0.28005699515342714,2,325,354,-0.05702252,0.038314037,0.0013685405,-15.0,5,29
x,0.23013362586498262,0.28005699515342714,2,354,336,0.034829047,0.038046252,0.0008358971,15.0,6,30
x,0.23013362586498262,0.28005699515342714,2,750,687,0.05853316,0.026334578,0.0014047958,45.0,7,31
x,0.23013362586498262,0.28005699515342714,2,1052,1024,0.01800731,0.021944005,0.00043217544,75.0,8,32
x,0.23013362586498262,0.28005699515342714,2,1152,1089,0.037533313,0.021109257,0.0009007995,105.0,9,33
x,0.23013362586498262,0.28005699515342714,2,1013,1000,0.008622193,0.02228753,0.00020693263,135.0,10,34
x,0.23013362586498262,0.28005699515342714,2,1701,1724,-0.008965725,0.017086467,0.00021517741,165.0,11,35
x,0.28005699515342714,0.34023777246475223,3,1561,1691,-0.053371698,0.017510772,0.0012809208,-165.0,0,36
x,0.28005699515342714,0.34023777246475223,3,1015,1057,-0.027063109,0.021960692,0.0006495146,-135.0,1,37
x,0.28005699515342714,0.34023777246475223,3,1093,1157,-0.03797656,0.021066643,0.00091143744,-105.0,2,38
x,0.28005699515342714,0.34023777246475223,3,986,1057,-0.046398953,0.022100283,0.0011135748,-75.0,3,39
x,0.28005699515342714,0.34023777246475223,3,659,730,-0.068245545,0.026769185,0.0016378931,-45.0,4,40
x,0.28005699515342714,0.34023777246475223,3,363,380,-0.030547684,0.03666932,0.0007331444,-15.0,5,41
x,0.28005699515342714,0.34023777246475223,3,359,357,0.0037293672,0.037371494,8.9504814e-05,15.0,6,42
x,0.28005699515342714,0.34023777246475223,3,791,695,0.08625229,0.025844557,0.0020700549,45.0,7,43
x,0.28005699515342714,0.34023777246475223,3,1092,1067,0.01545986,0.021518985,0.00037103664,75.0,8,44
x,0.28005699515342714,0.34023777246475223,3,1124,1105,0.0113805095,0.021179555,0.00027313223,105.0,9,45
x,0.28005699515342714,0.34023777246475223,3,1057,992,0.042353526,0.022071872,0.0010164846,135.0,10,46
x,0.28005699515342714,0.34023777246475223,3,1676,1675,0.00039842242,0.01727479,9.562138e-06,165.0,11,47
x,0.34023777246475223,0.6005192399024963,4,1651,1569,0.033999786,0.017612496,0.00081599486,-165.0,0,48
x,0.34023777246475223,0.6005192399024963,4,1018,1079,-0.03883735,0.021820918,0.00093209645,-135.0,1,49
x,0.34023777246475223,0.6005192399024963,4,993,1109,-0.073678955,0.02175212,0.001768295,-105.0,2,50
x,0.34023777246475223,0.6005192399024963,4,1045,1135,-0.055119365,0.021385087,0.0013228648,-75.0,3,51
x,0.34023777246475223,0.6005192399024963,4,748,763,-0.013253938,0.025723474,0.00031809454,-45.0,4,52
x,0.34023777246475223,0.6005192399024963,4,368,347,0.039213125,0.037369117,0.000941115,-15.0,5,53
x,0.34023777246475223,0.6005192399024963,4,369,361,0.01463138,0.037007697,0.00035115314,15.0,6,54
x,0.34023777246475223,0.6005192399024963,4,748,707,0.037621755,0.026197566,0.0009029221,45.0,7,55
x,0.34023777246475223,0.6005192399024963,4,1094,1018,0.048043855,0.02173458,0.0011530526,75.0,8,56
x,0.34023777246475223,0.6005192399024963,4,1101,1060,0.025330706,0.021504693,0.00060793693,105.0,9,57
x,0.34023777246475223,0.6005192399024963,4,1092,1062,0.018594896,0.021542795,0.00044627753,135.0,10,58
x,0.34023777246475223,0.6005192399024963,4,1604,1722,-0.047367226,0.01732013,0.0011368134,165.0,11,59
z,0.1212601587176323,0.2359100252389908,0,2054,1980,0.02449142,0.015739894,0.00058779406,-165.0,0,0
z,0.1212601587176323,0.2359100252389908,0,1271,1304,-0.017110191,0.019703701,0.0004106446,-135.0,1,1
z,0.1212601587176323,0.2359100252389908,0,1452,1578,-0.055519573,0.01813879,0.0013324698,-105.0,2,2
z,0.1212601587176323,0.2359100252389908,0,1061,1085,-0.014931371,0.021584239,0.0003583529,-75.0,3,3
z,0.1212601587176323,0.2359100252389908,0,1036,1098,-0.038789615,0.021630961,0.00093095074,-45.0,4,4
z,0.1212601587176323,0.2359100252389908,0,817,865,-0.03810074,0.024365287,0.0009144178,-15.0,5,5
z,0.1212601587176323,0.2359100252389908,0,816,824,-0.0065127485,0.024692716,0.00015630596,15.0,6,6
z,0.1212601587176323,0.2359100252389908,0,1046,1024,0.014189612,0.021977136,0.0003405507,45.0,7,7
z,0.1212601587176323,0.2359100252389908,0,1067,986,0.052676175,0.022039521,0.0012642283,75.0,8,8
z,0.1212601587176323,0.2359100252389908,0,1571,1479,0.040272273,0.018092459,0.00096653454,105.0,9,9
z,0.1212601587176323,0.2359100252389908,0,1227,1197,0.016523682,0.020308338,0.00039656836,135.0,10,10
z,0.1212601587176323,0.2359100252389908,0,2132,2075,0.018089248,0.01541497,0.00043414196,165.0,11,11
z,0.2359100252389908,0.29876539707183836,1,2024,2080,-0.018217923,0.015607174,0.00043723016,-165.0,0,12
z,0.2359100252389908,0.29876539707183836,1,1230,1280,-0.026595887,0.019953059,0.0006383013,-135.0,1,13
z,0.2359100252389908,0.29876539707183836,1,1665,1729,-0.025175976,0.01715957,0.0006042234,-105.0,2,14
